Case ID,Round,FeatGender,FeatPartyID,FeatEUIntegration,FeatScandal,Chosen Candidate,UK Citizen,Prime Minister,Vote Last 5 Yrs,Age,Party ID,Party Strength,Gender,EU Integration,Education,IPAddress,online,Same Choice
80,2,Female,Labour Party,Neutral,Sexual Harassment,1,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,3,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,3,Female,Labour Party,Oppose EU Integration,Sexual Harassment,1,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,4,Female,Conservative Party,Neutral,No Scandal,1,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,4,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,5,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,5,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,6,Female,Labour Party,Oppose EU Integration,Misreporting Funds,1,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
80,6,Female,Labour Party,Neutral,Sexual Harassment,0,1,1,2,2,3,3,1,3,3,2.122.222.204,1,0
81,1,Male,Labour Party,Neutral,Plagiarism,0,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,1,Female,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,1,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,2,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,3,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,3,Male,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,4,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,4,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,5,Female,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,5,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,6,Female,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
81,6,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,0,1,1,1,1,2,4,2,5,3,81.106.114.114,1,0
82,1,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,1,Male,Liberal Democrats,Neutral,Misreporting Funds,1,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,2,Male,Conservative Party,Support EU Integration,No Scandal,0,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,2,Female,Labour Party,Support EU Integration,Sexual Harassment,1,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,3,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,3,Female,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,4,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,4,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,5,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,5,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,6,Female,Liberal Democrats,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
82,6,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,4,5,1,1,3,92.40.249.241,1,0
83,1,Female,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,1,Male,Conservative Party,Oppose EU Integration,No Scandal,1,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,2,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,2,Female,Labour Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,3,Male,Liberal Democrats,Neutral,Plagiarism,0,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,3,Male,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,4,Male,Labour Party,Neutral,Plagiarism,1,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,4,Male,Conservative Party,Support EU Integration,No Scandal,0,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,5,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,5,Male,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,6,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
83,6,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,2,1,2,1,4,3,146.198.242.96,1,0
84,1,Female,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,1,Female,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,2,Male,Conservative Party,Neutral,Sexual Harassment,1,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,3,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,3,Male,Conservative Party,Neutral,No Scandal,1,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,4,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,4,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,5,Male,Liberal Democrats,Neutral,Sexual Harassment,1,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,5,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,6,Male,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
84,6,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,3,7,0,1,2,3,155.245.57.90,1,0
85,1,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,1,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,2,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,2,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,3,Female,Liberal Democrats,Oppose EU Integration,Plagiarism,1,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,3,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,4,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,4,Male,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,5,Female,Conservative Party,Support EU Integration,Having an Extramarital Affair,0,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,5,Female,Labour Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,6,Male,Labour Party,Oppose EU Integration,No Scandal,1,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
85,6,Female,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,1,2,3,1,5,3,80.189.49.226,1,0
86,1,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,1,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,1,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,2,Female,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,2,Male,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,3,Female,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,3,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,4,Male,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,4,Male,Labour Party,Neutral,Plagiarism,1,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,5,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,5,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,0,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,6,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,1,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
86,6,Male,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,3,1,1,2,2,2,82.17.246.114,1,0
87,1,Female,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,1,Female,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,2,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,2,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,3,Male,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,3,Male,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,4,Male,Labour Party,Neutral,No Scandal,1,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,4,Female,Conservative Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,5,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,5,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,6,Female,Labour Party,Support EU Integration,Plagiarism,0,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
87,6,Male,Conservative Party,Oppose EU Integration,No Scandal,1,1,1,1,4,2,3,2,2,3,86.151.53.16,1,0
88,1,Male,Liberal Democrats,Oppose EU Integration,Sexual Harassment,1,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,1,Female,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,2,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,2,Male,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,3,Female,Liberal Democrats,Neutral,Sexual Harassment,0,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,3,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,4,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,1,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,4,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,0,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,5,Female,Labour Party,Neutral,Plagiarism,1,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,5,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,6,Male,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
88,6,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,2,1,2,5,2,213.205.251.92,1,0
89,1,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,1,Female,Conservative Party,Support EU Integration,No Scandal,0,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,2,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,2,Male,Conservative Party,Neutral,No Scandal,1,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,3,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,3,Male,Liberal Democrats,Support EU Integration,Plagiarism,0,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,4,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,4,Female,Labour Party,Neutral,No Scandal,1,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,5,Male,Labour Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,5,Male,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,6,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,0,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
89,6,Female,Labour Party,Neutral,No Scandal,1,1,1,1,2,1,3,1,6,3,80.2.20.104,1,0
90,1,Female,Liberal Democrats,Support EU Integration,Sexual Harassment,1,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,1,Male,Labour Party,Support EU Integration,No Scandal,0,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,1,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,2,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,3,Male,Conservative Party,Support EU Integration,Sexual Harassment,1,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,3,Male,Labour Party,Neutral,Misreporting Funds,0,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,4,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,4,Female,Conservative Party,Oppose EU Integration,No Scandal,1,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,5,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,5,Female,Conservative Party,Support EU Integration,No Scandal,0,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,6,Male,Labour Party,Support EU Integration,No Scandal,0,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
90,6,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,5,2,3,1,7,2,31.75.198.168,1,0
91,1,Female,Conservative Party,Neutral,No Scandal,1,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,1,Male,Labour Party,Oppose EU Integration,No Scandal,0,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,2,Male,Liberal Democrats,Neutral,Misreporting Funds,0,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,2,Male,Liberal Democrats,Support EU Integration,Having an Extramarital Affair,1,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,3,Male,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,3,Male,Labour Party,Oppose EU Integration,No Scandal,0,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,4,Male,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,4,Male,Conservative Party,Neutral,Misreporting Funds,0,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,5,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,1,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,5,Female,Labour Party,Support EU Integration,Sexual Harassment,0,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,6,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
91,6,Male,Labour Party,Neutral,Misreporting Funds,1,1,1,1,3,3,3,2,1,4,155.245.59.41,1,0
92,1,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,1,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,2,Male,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,2,Male,Liberal Democrats,Support EU Integration,No Scandal,0,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,3,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,3,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,4,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,4,Female,Liberal Democrats,Support EU Integration,Plagiarism,1,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,5,Female,Conservative Party,Support EU Integration,Sexual Harassment,0,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,5,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,1,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,6,Female,Liberal Democrats,Neutral,No Scandal,1,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
92,6,Male,Conservative Party,Support EU Integration,Plagiarism,0,1,1,1,4,7,0,2,7,3,92.40.248.50,1,0
93,1,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,1,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,2,Male,Liberal Democrats,Support EU Integration,No Scandal,1,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,2,Male,Labour Party,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,3,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,3,Male,Conservative Party,Oppose EU Integration,Misreporting Funds,1,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,4,Female,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,4,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,5,Male,Labour Party,Oppose EU Integration,No Scandal,0,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,5,Male,Conservative Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,6,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
93,6,Female,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,7,0,1,1,3,5.151.221.253,1,0
94,1,Male,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,1,Female,Labour Party,Support EU Integration,Misreporting Funds,1,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,2,Female,Conservative Party,Neutral,Misreporting Funds,1,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,2,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,3,Female,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,3,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,4,Female,Conservative Party,Support EU Integration,Plagiarism,1,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,4,Female,Conservative Party,Neutral,No Scandal,0,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,5,Male,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,5,Male,Liberal Democrats,Neutral,No Scandal,1,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,6,Female,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
94,6,Male,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,1,2,1,2,3,86.1.184.137,1,0
95,1,Female,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,1,Male,Labour Party,Neutral,No Scandal,0,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,2,Male,Conservative Party,Neutral,No Scandal,1,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,2,Female,Conservative Party,Neutral,Plagiarism,0,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,3,Female,Labour Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,3,Female,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,1,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,4,Male,Labour Party,Neutral,Having an Extramarital Affair,0,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,4,Male,Liberal Democrats,Neutral,Plagiarism,1,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,5,Female,Conservative Party,Neutral,Sexual Harassment,0,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,5,Female,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,6,Male,Conservative Party,Support EU Integration,No Scandal,1,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
95,6,Male,Labour Party,Support EU Integration,Misreporting Funds,0,1,1,1,2,3,3,1,2,3,90.255.21.138,1,0
96,1,Female,Labour Party,Neutral,Misreporting Funds,1,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,1,Male,Conservative Party,Neutral,Plagiarism,0,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,2,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,2,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,3,Male,Labour Party,Neutral,Sexual Harassment,0,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,3,Female,Labour Party,Neutral,No Scandal,1,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,4,Male,Conservative Party,Oppose EU Integration,Plagiarism,0,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,4,Male,Labour Party,Support EU Integration,Plagiarism,1,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,5,Male,Conservative Party,Neutral,Having an Extramarital Affair,1,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,5,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,6,Male,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
96,6,Female,Liberal Democrats,Oppose EU Integration,Sexual Harassment,1,1,1,1,5,1,3,1,3,3,81.147.69.209,1,0
97,1,Female,Liberal Democrats,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,1,Male,Conservative Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,2,Male,Labour Party,Support EU Integration,Having an Extramarital Affair,1,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,2,Female,Conservative Party,Oppose EU Integration,Sexual Harassment,0,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,3,Male,Conservative Party,Support EU Integration,Misreporting Funds,0,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,3,Male,Labour Party,Neutral,Plagiarism,1,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,4,Female,Liberal Democrats,Oppose EU Integration,No Scandal,1,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,4,Female,Liberal Democrats,Support EU Integration,No Scandal,0,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,5,Female,Labour Party,Neutral,Sexual Harassment,0,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,5,Male,Conservative Party,Support EU Integration,Sexual Harassment,1,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,6,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,0,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
97,6,Male,Conservative Party,Oppose EU Integration,Plagiarism,1,1,1,1,1,2,4,1,6,3,84.92.90.30,1,0
98,1,Female,Labour Party,Support EU Integration,No Scandal,1,1,1,1,1,7,0,2,1,3,86.14.185.252,1,0
98,1,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,0,1,1,1,1,7,0,2,1,3,86.14.185.252,1,0
98,2,Female,Conservative Party,Oppose EU Integration,No Scandal,0,1,1,1,1,7,0,2,1,3,86.14.185.252,1,0
98,2,Male,Labour Party,Neutral,No Scandal,1,1,1,1,1,7,0,2,1,3,86.14.185.252,1,0
98,3,Male,Liberal Democrats,Oppose EU Integration,Having an Extramarital Affair,0,1,1,1,1,7,0,2,1,3,86.14.185.252,1,0
