,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
160,155.245.28.9,100,44,TRUE,2018/6/4 06:15,R_1Q0lKIKovkOK7uo,,,,,51.90859985,0.920898438,anonymous,EN,29.887,29.887,31.927,1,Minister 1,12.174,12.174,13.01,1,Minister 2,Scandal,Sexual Harassment,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Support EU Integration,PM's Scandal,Plagiarism,PM's Partisanship,Conservative Party,Misreporting Funds,Oppose EU Integration,Labour Party,Male,Support EU Integration,No Scandal,Labour Party,Scandal,No Scandal,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Female,EU Integration,Support EU Integration,PM's Scandal,No Scandal,PM's Partisanship,Labour Party,Plagiarism,Support EU Integration,Liberal Democrats,Female,Neutral,No Scandal,Conservative Party
161,155.245.28.12,100,29,TRUE,2018/6/4 06:37,R_x5D1ep2z7dA3c5P,,,,,51.90859985,0.920898438,anonymous,EN,11.178,11.178,12.077,1,Minister 1,16.076,16.076,17.671,1,Minister 2,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,PM's Scandal,No Scandal,Gender,Male,Support EU Integration,Labour Party,Labour Party,Sexual Harassment,Neutral,Having an Extramarital Affair,Male,EU Integration,Neutral,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,PM's Scandal,Plagiarism,Gender,Male,Support EU Integration,Conservative Party,Conservative Party,Misreporting Funds,Neutral,No Scandal,Male
162,155.245.28.9,100,18,TRUE,2018/6/4 06:37,R_3p9037P542twDD8,,,,,51.90859985,0.920898438,anonymous,EN,8.926,8.926,9.935,1,Minister 1,7.295,7.295,8.328,1,Minister 2,PM's Scandal,No Scandal,EU Integration,Neutral,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Gender,Male,PM's Partisanship,Labour Party,No Scandal,Oppose EU Integration,Liberal Democrats,Oppose EU Integration,Plagiarism,Female,Conservative Party,PM's Scandal,Sexual Harassment,EU Integration,Neutral,Party Affiliation,Conservative Party,PM's Position in EU Integration,Support EU Integration,Scandal,Plagiarism,Gender,Female,PM's Partisanship,Conservative Party,Plagiarism,Neutral,Labour Party,Neutral,Having an Extramarital Affair,Female,Labour Party
163,155.245.28.4,100,44,TRUE,2018/6/4 06:38,R_2Y9zSuaCMANeFsL,,,,,51.90859985,0.920898438,anonymous,EN,9.062,18.063,28.855,3,Minister 1,12.868,12.868,15.421,1,Minister 2,PM's Partisanship,Labour Party,Gender,Male,PM's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,Conservative Party,Female,Misreporting Funds,Neutral,Conservative Party,Plagiarism,Oppose EU Integration,PM's Partisanship,Conservative Party,Gender,Male,PM's Scandal,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,Conservative Party,Female,Misreporting Funds,Neutral,Liberal Democrats,Having an Extramarital Affair,Support EU Integration
164,155.245.28.13,100,23,TRUE,2018/6/4 06:39,R_1MMyNzMjlq7Fu4m,,,,,51.90859985,0.920898438,anonymous,EN,8.643,8.643,10.31,1,Minister 2,6.874,6.874,13.073,1,Minister 2,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Gender,Male,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Neutral,Oppose EU Integration,Misreporting Funds,Sexual Harassment,Female,Conservative Party,Liberal Democrats,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Gender,Female,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Support EU Integration,Oppose EU Integration,Sexual Harassment,No Scandal,Male,Conservative Party,Conservative Party
165,155.245.28.11,100,35,TRUE,2018/6/4 06:41,R_12m4rifXteIT8aT,,,,,51.90859985,0.920898438,anonymous,EN,12.122,12.122,16.622,1,Minister 1,18.075,18.075,19.41,1,Minister 1,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Support EU Integration,PM's Partisanship,Labour Party,PM's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Scandal,Plagiarism,Male,Oppose EU Integration,Support EU Integration,Conservative Party,Having an Extramarital Affair,Liberal Democrats,Misreporting Funds,Gender,Male,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Female,Support EU Integration,Neutral,Conservative Party,Plagiarism,Liberal Democrats,Sexual Harassment
166,155.245.28.2,100,24,TRUE,2018/6/4 06:43,R_2EuA7Jv1v7J6qkE,,,,,51.90859985,0.920898438,anonymous,EN,15.991,15.991,17.13,1,Minister 2,5.528,5.528,6.856,1,Minister 2,EU Integration,Oppose EU Integration,Gender,Female,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Scandal,Misreporting Funds,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,Oppose EU Integration,Female,Support EU Integration,Liberal Democrats,Sexual Harassment,Having an Extramarital Affair,Conservative Party,EU Integration,Oppose EU Integration,Gender,Female,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,PM's Scandal,Misreporting Funds,Scandal,No Scandal,PM's Partisanship,Conservative Party,Neutral,Male,Oppose EU Integration,Conservative Party,Having an Extramarital Affair,Sexual Harassment,Conservative Party
167,155.245.28.13,100,24,TRUE,2018/6/4 07:07,R_2S2AxEufX13XkBu,,,,,51.90859985,0.920898438,anonymous,EN,14.721,14.721,15.846,1,Minister 2,4.018,6.15,7.475,2,Minister 2,Party Affiliation,Conservative Party,Scandal,No Scandal,EU Integration,Support EU Integration,PM's Scandal,Having an Extramarital Affair,Gender,Male,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Conservative Party,Misreporting Funds,Support EU Integration,No Scandal,Male,Support EU Integration,Conservative Party,Party Affiliation,Labour Party,Scandal,Misreporting Funds,EU Integration,Neutral,PM's Scandal,Having an Extramarital Affair,Gender,Female,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Labour Party,Conservative Party,Sexual Harassment,Support EU Integration,Sexual Harassment,Male,Support EU Integration,Conservative Party
168,155.245.28.4,100,26,TRUE,2018/6/4 07:08,R_1ifHtM8FvY3P87K,,,,,51.90859985,0.920898438,anonymous,EN,12.654,13.532,13.991,2,Minister 2,11.474,11.474,12.293,1,Minister 2,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,EU Integration,Neutral,Gender,Male,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,Conservative Party,Conservative Party,Plagiarism,Support EU Integration,Male,Plagiarism,Support EU Integration,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,No Scandal,EU Integration,Support EU Integration,Gender,Male,PM's Scandal,Sexual Harassment,PM's Position in EU Integration,Oppose EU Integration,Conservative Party,Conservative Party,Having an Extramarital Affair,Oppose EU Integration,Female,Misreporting Funds,Oppose EU Integration
169,155.245.28.16,100,58,TRUE,2018/6/4 07:09,R_1eLQxueTMHN5G9L,,,,,51.90859985,0.920898438,anonymous,EN,41.247,41.247,42.455,1,Minister 1,16.879,16.879,18.07,1,Minister 2,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,Gender,Female,Scandal,No Scandal,Oppose EU Integration,Conservative Party,Conservative Party,Support EU Integration,Sexual Harassment,Male,Misreporting Funds,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,EU Integration,Neutral,PM's Scandal,Misreporting Funds,Gender,Male,Scandal,Misreporting Funds,Neutral,Liberal Democrats,Conservative Party,Support EU Integration,Plagiarism,Male,Having an Extramarital Affair
170,155.245.28.8,100,38,TRUE,2018/6/4 07:10,R_SAUGx90pz4K7k6R,,,,,51.90859985,0.920898438,anonymous,EN,19.516,19.516,21.75,1,Minister 2,14.753,14.753,16.62,1,Minister 2,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,PM's Scandal,Plagiarism,Party Affiliation,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,Female,Having an Extramarital Affair,Conservative Party,Oppose EU Integration,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Female,PM's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Oppose EU Integration,No Scandal,Female,Misreporting Funds,Liberal Democrats,Support EU Integration,Conservative Party
171,155.245.28.2,100,24,TRUE,2018/6/4 07:11,R_22qUCLrZxoArD8E,,,,,51.90859985,0.920898438,anonymous,EN,10.424,10.424,11.625,1,Minister 1,11.042,12.193,12.658,2,Minister 2,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Female,PM's Partisanship,Conservative Party,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Support EU Integration,Labour Party,Female,Labour Party,Plagiarism,Oppose EU Integration,Having an Extramarital Affair,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Gender,Female,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Support EU Integration,Conservative Party,Male,Conservative Party,Having an Extramarital Affair,Oppose EU Integration,No Scandal
172,155.245.28.12,100,26,TRUE,2018/6/4 07:11,R_27wYGHtbXivYobt,,,,,51.90859985,0.920898438,anonymous,EN,4.759,4.759,8.594,1,Minister 1,17.279,17.279,18.067,1,Minister 1,Scandal,No Scandal,Gender,Male,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Labour Party,PM's Scandal,Plagiarism,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Having an Extramarital Affair,Female,Neutral,Conservative Party,Plagiarism,Conservative Party,Neutral,Scandal,Plagiarism,Gender,Female,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Labour Party,PM's Scandal,No Scandal,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Sexual Harassment,Male,Support EU Integration,Labour Party,Plagiarism,Labour Party,Neutral
173,155.245.28.17,100,17,TRUE,2018/6/4 07:12,R_R3qqBmSykMLNwHf,,,,,51.90859985,0.920898438,anonymous,EN,5.11,5.11,5.866,1,Minister 1,9.511,9.511,10.988,1,Minister 1,Party Affiliation,Liberal Democrats,Gender,Female,EU Integration,Support EU Integration,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Scandal,Having an Extramarital Affair,Liberal Democrats,Female,Support EU Integration,Having an Extramarital Affair,Conservative Party,Oppose EU Integration,No Scandal,Party Affiliation,Liberal Democrats,Gender,Female,EU Integration,Neutral,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,Scandal,No Scandal,Labour Party,Male,Neutral,Plagiarism,Labour Party,Support EU Integration,Misreporting Funds
174,155.245.28.10,100,29,TRUE,2018/6/4 07:13,R_eOQETkOalxiIRUt,,,,,51.90859985,0.920898438,anonymous,EN,12.893,12.893,14.344,1,Minister 2,13.953,13.953,15.236,1,Minister 1,PM's Position in EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,Gender,Female,Neutral,Plagiarism,Conservative Party,Liberal Democrats,Support EU Integration,No Scandal,Female,PM's Position in EU Integration,Support EU Integration,Scandal,No Scandal,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,Gender,Female,Support EU Integration,Misreporting Funds,Conservative Party,Liberal Democrats,Oppose EU Integration,No Scandal,Male
175,155.245.28.9,100,59,TRUE,2018/6/4 07:13,R_1o2apFl8ZFRYETN,,,,,51.90859985,0.920898438,anonymous,EN,19.784,19.784,32.663,1,Minister 1,27.25,27.25,28.199,1,Minister 2,Scandal,No Scandal,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,PM's Partisanship,Labour Party,PM's Scandal,No Scandal,Gender,Female,Party Affiliation,Labour Party,No Scandal,Oppose EU Integration,Support EU Integration,Conservative Party,Sexual Harassment,Female,Conservative Party,Scandal,Plagiarism,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,Gender,Male,Party Affiliation,Conservative Party,Having an Extramarital Affair,Support EU Integration,Support EU Integration,Labour Party,Sexual Harassment,Female,Labour Party
176,155.245.28.14,100,40,TRUE,2018/6/4 07:15,R_2cuuakSNVwNvbRY,,,,,51.90859985,0.920898438,anonymous,EN,24.615,24.615,26.262,1,Minister 1,13.693,13.693,14.765,1,Minister 2,Party Affiliation,Conservative Party,Scandal,Plagiarism,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,PM's Scandal,No Scandal,Gender,Female,Labour Party,Sexual Harassment,Neutral,Labour Party,Neutral,Sexual Harassment,Male,Party Affiliation,Labour Party,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Misreporting Funds,Gender,Male,Labour Party,Plagiarism,Support EU Integration,Labour Party,Oppose EU Integration,Plagiarism,Male
177,155.245.28.2,100,17,TRUE,2018/6/4 07:37,R_2YPsZBQEnSHMUGZ,,,,,51.90859985,0.920898438,anonymous,EN,6.909,6.909,8.796,1,Minister 2,6.512,6.512,7.595,1,Minister 2,Gender,Male,PM's Scandal,Sexual Harassment,Scandal,Sexual Harassment,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Female,No Scandal,Having an Extramarital Affair,Neutral,Labour Party,Labour Party,Neutral,Gender,Male,PM's Scandal,Sexual Harassment,Scandal,No Scandal,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Male,Having an Extramarital Affair,Having an Extramarital Affair,Neutral,Labour Party,Labour Party,Support EU Integration
178,155.245.28.8,100,30,TRUE,2018/6/4 07:37,R_24irVEyHJqBY7MM,,,,,51.90859985,0.920898438,anonymous,EN,20.224,20.224,21.389,1,Minister 2,8.739,8.739,9.912,1,Minister 2,PM's Position in EU Integration,Support EU Integration,EU Integration,Oppose EU Integration,Gender,Female,PM's Partisanship,Labour Party,PM's Scandal,No Scandal,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Neutral,Oppose EU Integration,Female,Labour Party,No Scandal,Labour Party,No Scandal,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,Gender,Male,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,Party Affiliation,Conservative Party,Scandal,No Scandal,Neutral,Support EU Integration,Male,Labour Party,No Scandal,Labour Party,Plagiarism
179,155.245.28.9,100,40,TRUE,2018/6/4 07:37,R_10SPBD8cZ2PpaAw,,,,,51.90859985,0.920898438,anonymous,EN,21.539,21.539,23.517,1,Minister 2,15.621,15.621,17.575,1,Minister 1,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Gender,Female,Scandal,Plagiarism,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,Misreporting Funds,Conservative Party,Support EU Integration,Female,Plagiarism,Support EU Integration,Liberal Democrats,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,EU Integration,Neutral,Gender,Female,Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,Having an Extramarital Affair,Conservative Party,Support EU Integration,Male,Misreporting Funds,Neutral,Liberal Democrats
180,155.245.28.10,100,32,TRUE,2018/6/4 07:37,R_1hQ2q3NNT1NRJyq,,,,,51.90859985,0.920898438,anonymous,EN,15.834,15.834,17.204,1,Minister 2,8.308,8.308,15.814,1,Minister 2,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,PM's Scandal,Sexual Harassment,Scandal,Misreporting Funds,Labour Party,Oppose EU Integration,Female,Support EU Integration,Labour Party,Plagiarism,No Scandal,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,PM's Scandal,No Scandal,Scandal,Misreporting Funds,Conservative Party,Support EU Integration,Male,Oppose EU Integration,Liberal Democrats,Misreporting Funds,Plagiarism
181,155.245.28.12,100,49,TRUE,2018/6/4 07:40,R_3fPK57ELE0kfUq5,,,,,51.90859985,0.920898438,anonymous,EN,19.89,19.89,21.287,1,Minister 1,20.918,20.918,29.253,1,Minister 1,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,Scandal,Plagiarism,Gender,Female,Support EU Integration,Conservative Party,Neutral,Conservative Party,No Scandal,Sexual Harassment,Female,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,EU Integration,Neutral,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,Scandal,Plagiarism,Gender,Female,Oppose EU Integration,Conservative Party,Support EU Integration,Conservative Party,Sexual Harassment,Misreporting Funds,Male
182,155.245.28.11,100,63,TRUE,2018/6/4 07:41,R_2WVkkVylFlG4mXe,,,,,51.90859985,0.920898438,anonymous,EN,28.796,28.796,29.912,1,Minister 2,35.708,35.708,36.668,1,Minister 2,EU Integration,Support EU Integration,PM's Partisanship,Labour Party,Gender,Female,Scandal,Misreporting Funds,PM's Scandal,Misreporting Funds,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,Oppose EU Integration,Conservative Party,Male,No Scandal,Plagiarism,Liberal Democrats,Oppose EU Integration,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,Gender,Female,Scandal,Misreporting Funds,PM's Scandal,Misreporting Funds,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,Neutral,Conservative Party,Female,No Scandal,Misreporting Funds,Liberal Democrats,Support EU Integration
183,155.245.28.11,100,39,TRUE,2018/6/4 08:06,R_3QXlIN4svGupQPG,,,,,51.90859985,0.920898438,anonymous,EN,17.077,17.077,18.097,1,Minister 2,21.22,21.22,22.415,1,Minister 2,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Gender,Male,Scandal,Plagiarism,Conservative Party,Oppose EU Integration,No Scandal,Liberal Democrats,Neutral,Female,Plagiarism,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Plagiarism,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Having an Extramarital Affair,Conservative Party,Support EU Integration,Having an Extramarital Affair,Conservative Party,Support EU Integration,Male,Having an Extramarital Affair
184,155.245.28.4,100,49,TRUE,2018/6/4 08:08,R_3RklZCzbmlWLGhP,,,,,51.90859985,0.920898438,anonymous,EN,30.248,30.248,37.918,1,Minister 2,11.67,11.67,12.802,1,Minister 2,PM's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,PM's Position in EU Integration,Support EU Integration,Scandal,Plagiarism,EU Integration,Neutral,Gender,Female,PM's Partisanship,Conservative Party,No Scandal,Liberal Democrats,Support EU Integration,Misreporting Funds,Oppose EU Integration,Male,Conservative Party,PM's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,PM's Position in EU Integration,Neutral,Scandal,Plagiarism,EU Integration,Neutral,Gender,Female,PM's Partisanship,Conservative Party,Plagiarism,Conservative Party,Oppose EU Integration,No Scandal,Support EU Integration,Female,Conservative Party
185,155.245.28.8,100,18,TRUE,2018/6/4 08:10,R_u9UE7eHMM4BshxL,,,,,51.90859985,0.920898438,anonymous,EN,5.277,6.171,7.494,2,Minister 1,9.017,9.851,10.246,2,Minister 1,PM's Scandal,No Scandal,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Gender,Female,EU Integration,Support EU Integration,Scandal,Plagiarism,Sexual Harassment,Liberal Democrats,Conservative Party,Neutral,Female,Oppose EU Integration,Misreporting Funds,PM's Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,Gender,Female,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Misreporting Funds,Labour Party,Labour Party,Neutral,Male,Support EU Integration,No Scandal
186,155.245.28.2,100,6,TRUE,2018/6/4 08:34,R_3CTzdVAYoc7HAjX,,,,,51.90859985,0.920898438,anonymous,EN,0.844,0.844,1.593,1,Minister 2,3.013,3.013,3.625,1,Minister 2,PM's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,Party Affiliation,Labour Party,Conservative Party,Oppose EU Integration,Plagiarism,Male,Oppose EU Integration,Sexual Harassment,Conservative Party,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Scandal,No Scandal,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Conservative Party,Neutral,Misreporting Funds,Male,Oppose EU Integration,Misreporting Funds,Conservative Party
187,155.245.28.10,100,4,TRUE,2018/6/4 08:34,R_2uQJW4EXhvAOKrP,,,,,51.90859985,0.920898438,anonymous,EN,0.608,0.608,1.774,1,Minister 1,0.355,0.355,1.246,1,Minister 2,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,PM's Scandal,Misreporting Funds,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Gender,Male,Support EU Integration,Labour Party,Labour Party,Sexual Harassment,No Scandal,Support EU Integration,Male,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,PM's Scandal,Misreporting Funds,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Gender,Female,Oppose EU Integration,Conservative Party,Conservative Party,No Scandal,No Scandal,Support EU Integration,Female
188,155.245.28.11,100,34,TRUE,2018/6/4 08:38,R_3PTuzgoqQXRcb0V,,,,,51.90859985,0.920898438,anonymous,EN,11.986,11.986,14.737,1,Minister 1,17.012,17.012,20.01,1,Minister 1,Gender,Female,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Neutral,PM's Scandal,No Scandal,EU Integration,Neutral,Scandal,Plagiarism,Male,Labour Party,Labour Party,Neutral,Misreporting Funds,Oppose EU Integration,Having an Extramarital Affair,Gender,Male,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Support EU Integration,PM's Scandal,No Scandal,EU Integration,Oppose EU Integration,Scandal,No Scandal,Male,Conservative Party,Conservative Party,Neutral,Having an Extramarital Affair,Support EU Integration,Plagiarism
189,155.245.28.17,100,28,TRUE,2018/6/4 08:38,R_2WSevaQ0awyS5e0,,,,,51.90859985,0.920898438,anonymous,EN,13.765,13.765,14.495,1,Minister 2,12.752,12.752,13.632,1,Minister 1,Party Affiliation,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,Having an Extramarital Affair,Gender,Female,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,PM's Partisanship,Conservative Party,Liberal Democrats,No Scandal,Misreporting Funds,Female,Support EU Integration,Oppose EU Integration,Conservative Party,Party Affiliation,Liberal Democrats,PM's Scandal,Plagiarism,Scandal,Having an Extramarital Affair,Gender,Female,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Conservative Party,Plagiarism,Misreporting Funds,Male,Neutral,Oppose EU Integration,Conservative Party
190,155.245.28.15,100,23,TRUE,2018/6/4 08:38,R_32QI9x6yQpSvIxw,,,,,51.90859985,0.920898438,anonymous,EN,12.864,13.866,14.199,2,Minister 1,8.249,8.249,8.98,1,Minister 2,Scandal,Misreporting Funds,PM's Scandal,No Scandal,PM's Position in EU Integration,Neutral,Gender,Male,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,Misreporting Funds,Having an Extramarital Affair,Neutral,Female,Conservative Party,Support EU Integration,Conservative Party,Scandal,Having an Extramarital Affair,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,Gender,Female,Party Affiliation,Labour Party,EU Integration,Support EU Integration,PM's Partisanship,Labour Party,No Scandal,Misreporting Funds,Oppose EU Integration,Male,Labour Party,Support EU Integration,Labour Party
191,155.245.28.4,100,27,TRUE,2018/6/4 08:38,R_31ASsnAOkGV7lur,,,,,51.90859985,0.920898438,anonymous,EN,12.825,12.825,13.957,1,Minister 1,12.432,12.432,13.664,1,Minister 2,Party Affiliation,Labour Party,Gender,Male,EU Integration,Neutral,Scandal,Plagiarism,PM's Partisanship,Labour Party,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Sexual Harassment,Liberal Democrats,Male,Support EU Integration,Misreporting Funds,Conservative Party,Oppose EU Integration,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,Gender,Male,EU Integration,Support EU Integration,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,Conservative Party,Male,Support EU Integration,Plagiarism,Conservative Party,Neutral,Having an Extramarital Affair
