IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.11,100,37,TRUE,2018/6/4 07:38,R_1dFzUYtT3suiqRa,,,,,51.90859985,0.920898438,anonymous,EN,24.753,24.753,26.15,1,Prime Minister 2,9.859,9.859,11.893,1,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Gender,Male,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Having an Extramarital Affair,Oppose EU Integration,Misreporting Funds,Male,Conservative Party,Liberal Democrats,Minister's Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Scandal,No Scandal,Gender,Male,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Misreporting Funds,Support EU Integration,No Scandal,Male,Labour Party,Labour Party
155.245.28.11,100,34,TRUE,2018/6/4 08:04,R_1onAwS84WQsOiFI,,,,,51.90859985,0.920898438,anonymous,EN,16.323,16.323,17.764,1,Prime Minister 1,14.9,14.9,16.583,1,Prime Minister 1,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Female,Scandal,Sexual Harassment,Minister's Scandal,Plagiarism,Minister's Partisanship,Labour Party,Oppose EU Integration,Conservative Party,Female,Having an Extranarital Affair,Plagiarism,Liberal Democrats,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Male,Scandal,No Scandal,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Support EU Integration,Conservative Party,Female,Plagiarism,Misreporting Funds,Conservative Party
155.245.28.4,100,57,TRUE,2018/6/4 08:05,R_1rAMfxE89yBuCYi,,,,,51.90859985,0.920898438,anonymous,EN,23.998,23.998,26.086,1,Prime Minister 1,28.49,28.49,32.875,1,Prime Minister 2,Minister's Scandal,Plagiarism,Gender,Male,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Party Affiliation,Conservative Party,Having an Extramarital Affair,Female,Liberal Democrats,Misreporting Funds,Oppose EU Integration,Conservative Party,Minister's Scandal,Sexual Harassment,Gender,Female,Minister's Partisanship,Liberal Democrats,Scandal,No Scandal,EU Integration,Neutral,Party Affiliation,Conservative Party,No Scandal,Female,Conservative Party,Having an Extranarital Affair,Oppose EU Integration,Conservative Party
155.245.28.8,100,25,TRUE,2018/6/4 08:09,R_2dNsWXtKRn2EapA,,,,,51.90859985,0.920898438,anonymous,EN,7.641,9.003,10.496,2,Prime Minister 1,14.082,14.082,15.368,1,Prime Minister 2,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Scandal,No Scandal,Minister's Scandal,No Scandal,Gender,Female,Conservative Party,Oppose EU Integration,Liberal Democrats,Sexual Harassment,No Scandal,Male,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,Gender,Male,Conservative Party,Neutral,Conservative Party,Misreporting Funds,No Scandal,Female
155.245.28.2,100,8,TRUE,2018/6/4 08:33,R_1kZkRnL3HLky17y,,,,,51.90859985,0.920898438,anonymous,EN,3.683,3.683,4.205,1,Prime Minister 2,1.035,1.035,2.644,1,Prime Minister 1,Minister's Partisanship,Labour Party,Scandal,Misreporting Funds,Minister's Scandal,No Scandal,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Labour Party,Sexual Harassment,Plagiarism,Female,Support EU Integration,Labour Party,Minister's Partisanship,Labour Party,Scandal,No Scandal,Minister's Scandal,Plagiarism,Gender,Female,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Labour Party,No Scandal,Sexual Harassment,Male,Support EU Integration,Labour Party
155.245.28.10,100,17,TRUE,2018/6/4 08:34,R_0JkJVsyCglA41Vf,,,,,51.90859985,0.920898438,anonymous,EN,10.489,10.489,11.352,1,Prime Minister 1,3.915,4.664,5.244,2,Prime Minister 1,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Scandal,Having an Extranarital Affair,Conservative Party,Oppose EU Integration,Female,Conservative Party,Having an Extramarital Affair,Plagiarism,Minister's Partisanship,Labour Party,EU Integration,Neutral,Gender,Male,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Scandal,Plagiarism,Liberal Democrats,Neutral,Female,Conservative Party,Having an Extramarital Affair,Misreporting Funds
155.245.28.11,100,34,TRUE,2018/6/4 08:36,R_7TFXX6btgHR1lHX,,,,,51.90859985,0.920898438,anonymous,EN,11.702,11.702,13.678,1,Prime Minister 2,19.839,19.839,20.889,1,Prime Minister 1,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Gender,Male,Labour Party,Oppose EU Integration,Labour Party,Having an Extramarital Affair,Having an Extranarital Affair,Female,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Plagiarism,Scandal,Plagiarism,Gender,Female,Labour Party,Support EU Integration,Labour Party,Plagiarism,Plagiarism,Male
155.245.28.17,100,49,TRUE,2018/6/4 08:36,R_2BkEbiBpSaXu4Js,,,,,51.90859985,0.920898438,anonymous,EN,21.722,21.722,23.173,1,Prime Minister 1,19.354,19.354,27.613,1,Prime Minister 2,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Male,Neutral,Misreporting Funds,Having an Extramarital Affair,Conservative Party,Conservative Party,Male,EU Integration,Neutral,Scandal,Plagiarism,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Male,Oppose EU Integration,Having an Extranarital Affair,No Scandal,Conservative Party,Liberal Democrats,Male
155.245.28.4,100,50,TRUE,2018/6/4 08:37,R_12gOy9eYYDtvyaW,,,,,51.90859985,0.920898438,anonymous,EN,25.137,25.137,28.5,1,Prime Minister 2,21.988,21.988,23.226,1,Prime Minister 1,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Minister's Scandal,Sexual Harassment,Gender,Male,Plagiarism,Labour Party,Oppose EU Integration,Labour Party,Plagiarism,Male,Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Plagiarism,Labour Party,Oppose EU Integration,Labour Party,Misreporting Funds,Female
155.245.28.15,100,23,TRUE,2018/6/4 08:37,R_3nBEQjgFSpibP0S,,,,,51.90859985,0.920898438,anonymous,EN,10.317,10.317,11.382,1,Prime Minister 2,11.229,11.229,12.267,1,Prime Minister 1,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,Gender,Male,Minister's Partisanship,Labour Party,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Conservative Party,No Scandal,Female,Conservative Party,Support EU Integration,Plagiarism,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Gender,Female,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Conservative Party,Plagiarism,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds
155.245.28.12,100,34,TRUE,2018/6/4 08:37,R_1gUyjAPoenjlWJw,,,,,51.90859985,0.920898438,anonymous,EN,20.578,20.578,21.711,1,Prime Minister 1,12.348,12.348,13.097,1,Prime Minister 2,Scandal,Having an Extranarital Affair,Gender,Male,Party Affiliation,Labour Party,EU Integration,Neutral,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,Sexual Harassment,Female,Labour Party,Support EU Integration,Labour Party,Sexual Harassment,Scandal,Sexual Harassment,Gender,Male,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Misreporting Funds,Female,Labour Party,Oppose EU Integration,Labour Party,Misreporting Funds
155.245.28.14,100,39,TRUE,2018/6/4 08:38,R_20PfZbMx1lPKB9O,,,,,51.90859985,0.920898438,anonymous,EN,17.45,17.45,18.604,1,Prime Minister 2,20.407,20.407,21.665,1,Prime Minister 2,Party Affiliation,Conservative Party,Gender,Male,Scandal,Sexual Harassment,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Labour Party,Female,Misreporting Funds,Misreporting Funds,Oppose EU Integration,Labour Party,Party Affiliation,Conservative Party,Gender,Female,Scandal,No Scandal,Minister's Scandal,Misreporting Funds,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Conservative Party,Male,Having an Extranarital Affair,Having an Extramarital Affair,Neutral,Conservative Party
155.245.28.8,100,32,TRUE,2018/6/4 08:39,R_2Vx9kXo6miZKzAh,,,,,51.90859985,0.920898438,anonymous,EN,17.457,18.184,18.623,2,Prime Minister 1,12.678,12.961,14.281,2,Prime Minister 1,EU Integration,Support EU Integration,Gender,Male,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Plagiarism,Neutral,Male,Sexual Harassment,Conservative Party,Liberal Democrats,No Scandal,EU Integration,Support EU Integration,Gender,Female,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Having an Extramarital Affair,Neutral,Male,No Scandal,Conservative Party,Conservative Party,Sexual Harassment
155.245.28.9,100,44,TRUE,2018/6/4 08:39,R_1GVOirrZ331Ifj2,,,,,51.90859985,0.920898438,anonymous,EN,32.444,32.444,33.244,1,Prime Minister 2,10.782,10.782,12.035,1,Prime Minister 2,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Gender,Female,EU Integration,Support EU Integration,Minister's Scandal,Plagiarism,Labour Party,Plagiarism,Labour Party,Female,Support EU Integration,Having an Extramarital Affair,Party Affiliation,Conservative Party,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Gender,Male,EU Integration,Support EU Integration,Minister's Scandal,Sexual Harassment,Conservative Party,Having an Extranarital Affair,Liberal Democrats,Female,Neutral,No Scandal
155.245.28.13,100,46,TRUE,2018/6/4 08:39,R_1dpnoViXQ6UH9Bs,,,,,51.90859985,0.920898438,anonymous,EN,12.647,12.647,15.457,1,Prime Minister 1,30.797,30.797,31.776,1,Prime Minister 1,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Minister's Scandal,Sexual Harassment,Gender,Female,Labour Party,Labour Party,Oppose EU Integration,Misreporting Funds,Sexual Harassment,Male,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Labour Party,Labour Party,Oppose EU Integration,Sexual Harassment,Misreporting Funds,Male
