StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
2018-05-29 07:11:19,2018-05-29 07:11:54,IP Address,155.245.28.20,100,34,True,2018-05-29 07:11:54,R_2U3ClltLKupd1s3,,,,,51.908599853516,0.9208984375,anonymous,EN,22.209,22.209,23.339,1,Minister 1,10.44,10.44,11.829,1,Minister 1,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Gender,Female,PM's Scandal,Plagiarism,Neutral,Neutral,Misreporting Funds,Liberal Democrats,Conservative Party,Female,No Scandal,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,Scandal,Plagiarism,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,Gender,Male,PM's Scandal,Misreporting Funds,Oppose EU Integration,Support EU Integration,Misreporting Funds,Conservative Party,Conservative Party,Female,Plagiarism
2018-05-29 07:13:39,2018-05-29 07:14:31,IP Address,155.245.28.2,100,52,True,2018-05-29 07:14:32,R_33DqsvxkhNtPaAM,,,,,51.908599853516,0.9208984375,anonymous,EN,25.633,25.633,26.544,1,Minister 2,24.925,24.925,26.413,1,Minister 1,Gender,Female,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Male,Neutral,Oppose EU Integration,Liberal Democrats,Conservative Party,Having an Extramarital Affair,Misreporting Funds,Gender,Female,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,PM's Scandal,No Scandal,Scandal,Plagiarism,Male,Neutral,Oppose EU Integration,Conservative Party,Conservative Party,Misreporting Funds,Having an Extramarital Affair
2018-05-29 07:17:18,2018-05-29 07:19:22,IP Address,155.245.28.12,100,123,True,2018-05-29 07:19:22,R_12gSPxIFnX5uAAq,,,,,51.908599853516,0.9208984375,anonymous,EN,96.781,96.781,97.837,1,Minister 2,26.646,26.646,28.741,1,Minister 1,PM's Scandal,No Scandal,Scandal,Sexual Harassment,PM's Position in EU Integration,Neutral,Gender,Male,Party Affiliation,Labour Party,EU Integration,Support EU Integration,PM's Partisanship,Labour Party,Misreporting Funds,Sexual Harassment,Neutral,Female,Labour Party,Neutral,Labour Party,PM's Scandal,Plagiarism,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Plagiarism,Misreporting Funds,Oppose EU Integration,Male,Conservative Party,Oppose EU Integration,Conservative Party
2018-05-29 07:33:49,2018-05-29 07:34:08,IP Address,155.245.28.10,100,18,True,2018-05-29 07:34:08,R_2tmaF7Fql0qbKhQ,,,,,51.908599853516,0.9208984375,anonymous,EN,11.039,11.039,11.962,1,Minister 1,3.945,3.945,5.003,1,Minister 2,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Gender,Female,PM's Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Oppose EU Integration,Conservative Party,Oppose EU Integration,Plagiarism,Male,Having an Extramarital Affair,Conservative Party,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Scandal,Having an Extramarital Affair,Gender,Male,PM's Scandal,Plagiarism,Party Affiliation,Conservative Party,Neutral,Labour Party,Support EU Integration,Misreporting Funds,Female,No Scandal,Labour Party
2018-05-29 07:36:26,2018-05-29 07:36:59,IP Address,155.245.28.8,100,32,True,2018-05-29 07:36:59,R_A6bBmnk0pB2puJb,,,,,51.908599853516,0.9208984375,anonymous,EN,15.586,15.586,22.871,1,Minister 2,8.593,8.593,9.897,1,Minister 1,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Scandal,Having an Extramarital Affair,PM's Scandal,Sexual Harassment,Oppose EU Integration,Labour Party,Male,Neutral,Labour Party,No Scandal,Misreporting Funds,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Scandal,No Scandal,PM's Scandal,Plagiarism,Support EU Integration,Labour Party,Male,Support EU Integration,Labour Party,Plagiarism,Plagiarism
2018-05-29 07:36:53,2018-05-29 07:37:29,IP Address,155.245.28.2,100,35,True,2018-05-29 07:37:29,R_2v7zAlcQFZhvD1F,,,,,51.908599853516,0.9208984375,anonymous,EN,22.471,22.471,23.872,1,Minister 2,10.74,10.74,12.257,1,Minister 2,Scandal,Plagiarism,Party Affiliation,Conservative Party,PM's Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Gender,Male,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,No Scandal,Labour Party,Plagiarism,Support EU Integration,Male,Support EU Integration,Labour Party,Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Misreporting Funds,Labour Party,Misreporting Funds,Support EU Integration,Male,Oppose EU Integration,Labour Party
2018-05-29 08:08:48,2018-05-29 08:09:20,IP Address,155.245.28.4,100,31,True,2018-05-29 08:09:21,R_Q0SIHVw0ZD9L4bL,,,,,51.908599853516,0.9208984375,anonymous,EN,12.802,18.391,21.427,2,Minister 1,8.437,8.949,11.016,2,Minister 1,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,PM's Position in EU Integration,Support EU Integration,EU Integration,Support EU Integration,Gender,Female,Scandal,Having an Extramarital Affair,PM's Scandal,Having an Extramarital Affair,Labour Party,Labour Party,Neutral,Support EU Integration,Female,Having an Extramarital Affair,Misreporting Funds,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,PM's Position in EU Integration,Support EU Integration,EU Integration,Oppose EU Integration,Gender,Female,Scandal,Having an Extramarital Affair,PM's Scandal,Misreporting Funds,Labour Party,Labour Party,Oppose EU Integration,Oppose EU Integration,Female,Having an Extramarital Affair,Plagiarism
2018-05-29 08:09:04,2018-05-29 08:09:36,IP Address,155.245.28.9,100,32,True,2018-05-29 08:09:36,R_1Hhry7AP5XL4Huv,,,,,51.908599853516,0.9208984375,anonymous,EN,17.204,17.204,18.192,1,Minister 2,12.717,12.717,13.811,1,Minister 1,PM's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,EU Integration,Neutral,Having an Extramarital Affair,Liberal Democrats,Plagiarism,Male,Neutral,Conservative Party,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,Gender,Male,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,No Scandal,Conservative Party,Misreporting Funds,Male,Support EU Integration,Conservative Party,Neutral
2018-05-29 08:38:47,2018-05-29 08:39:05,IP Address,155.245.28.9,100,17,True,2018-05-29 08:39:05,R_DuS09hhgOR69IYN,,,,,51.908599853516,0.9208984375,anonymous,EN,7.595,7.595,8.784,1,Minister 1,6.627,6.627,7.51,1,Minister 1,Party Affiliation,Liberal Democrats,PM's Scandal,Plagiarism,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Gender,Female,PM's Partisanship,Conservative Party,Conservative Party,Sexual Harassment,Neutral,Oppose EU Integration,Sexual Harassment,Male,Conservative Party,Party Affiliation,Conservative Party,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,PM's Partisanship,Conservative Party,Liberal Democrats,Plagiarism,Oppose EU Integration,Support EU Integration,Misreporting Funds,Female,Conservative Party
2018-05-29 09:39:12,2018-05-29 09:39:25,IP Address,155.245.28.2,100,12,True,2018-05-29 09:39:25,R_3exa28ef66RDfk5,,,,,51.908599853516,0.9208984375,anonymous,EN,3.704,3.704,5.372,1,Minister 1,4.413,4.413,5.976,1,Minister 1,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Gender,Female,Party Affiliation,Liberal Democrats,Neutral,Sexual Harassment,Conservative Party,Neutral,Having an Extramarital Affair,Female,Liberal Democrats,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,EU Integration,Neutral,Scandal,No Scandal,Gender,Male,Party Affiliation,Liberal Democrats,Neutral,Misreporting Funds,Conservative Party,Support EU Integration,Sexual Harassment,Male,Liberal Democrats
2018-05-29 09:42:09,2018-05-29 09:42:37,IP Address,155.245.28.4,100,27,True,2018-05-29 09:42:37,R_1nQ3uByTzAccdTl,,,,,51.908599853516,0.9208984375,anonymous,EN,11.904,11.904,15.247,1,Minister 2,11.538,11.538,12.743,1,Minister 2,Party Affiliation,Liberal Democrats,EU Integration,Support EU Integration,PM's Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,Gender,Male,Liberal Democrats,Neutral,No Scandal,Oppose EU Integration,No Scandal,Conservative Party,Male,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,PM's Position in EU Integration,Neutral,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,Gender,Male,Labour Party,Support EU Integration,Misreporting Funds,Neutral,Misreporting Funds,Labour Party,Male
2018-05-29 10:06:04,2018-05-29 10:06:22,IP Address,155.245.28.2,100,18,True,2018-05-29 10:06:23,R_3nUhSmSmOlUDzKt,,,,,51.908599853516,0.9208984375,anonymous,EN,5.861,5.861,7.529,1,Minister 2,7.881,7.881,9.62,1,Minister 1,PM's Scandal,Plagiarism,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,Plagiarism,Conservative Party,Neutral,Oppose EU Integration,Conservative Party,Female,Misreporting Funds,PM's Scandal,Sexual Harassment,PM's Partisanship,Labour Party,PM's Position in EU Integration,Support EU Integration,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Female,Scandal,Sexual Harassment,Having an Extramarital Affair,Conservative Party,Oppose EU Integration,Support EU Integration,Conservative Party,Female,Sexual Harassment
2018-05-29 10:07:38,2018-05-29 10:07:48,IP Address,155.245.28.9,100,10,True,2018-05-29 10:07:49,R_3GBa1uUZ3dRt5rB,,,,,51.908599853516,0.9208984375,anonymous,EN,4.919,4.919,5.632,1,Minister 2,1.645,1.645,2.936,1,Minister 1,Gender,Female,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Plagiarism,Scandal,Plagiarism,PM's Partisanship,Labour Party,EU Integration,Neutral,Party Affiliation,Labour Party,Male,Support EU Integration,No Scandal,No Scandal,Conservative Party,Neutral,Conservative Party,Gender,Female,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Plagiarism,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,EU Integration,Neutral,Party Affiliation,Labour Party,Female,Oppose EU Integration,Plagiarism,No Scandal,Conservative Party,Neutral,Conservative Party
2018-05-29 10:11:13,2018-05-29 10:11:30,IP Address,155.245.28.10,100,16,True,2018-05-29 10:11:30,R_2dumuFdEYbPXVL1,,,,,51.908599853516,0.9208984375,anonymous,EN,7.569,7.569,8.574,1,Minister 1,5.767,5.767,7.234,1,Minister 1,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Gender,Male,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Oppose EU Integration,Neutral,Male,Misreporting Funds,Conservative Party,Having an Extramarital Affair,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Neutral,Gender,Female,Scandal,No Scandal,Party Affiliation,Conservative Party,PM's Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Oppose EU Integration,Oppose EU Integration,Male,Sexual Harassment,Conservative Party,No Scandal,Conservative Party
2018-05-30 07:05:51,2018-05-30 07:06:06,IP Address,155.245.28.11,100,14,True,2018-05-30 07:06:06,R_2w0pGh6znIDFiie,,,,,51.908599853516,0.9208984375,anonymous,EN,5.241,5.241,6.716,1,Minister 1,6.478,6.478,7.592,1,Minister 2,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,PM's Scandal,Sexual Harassment,Scandal,No Scandal,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Gender,Female,Labour Party,Labour Party,Misreporting Funds,No Scandal,Oppose EU Integration,Support EU Integration,Male,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Scandal,Sexual Harassment,Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,EU Integration,Oppose EU Integration,Gender,Male,Conservative Party,Liberal Democrats,Having an Extramarital Affair,Plagiarism,Neutral,Neutral,Female
2018-05-30 07:06:19,2018-05-30 07:06:47,IP Address,155.245.28.15,100,28,True,2018-05-30 07:06:48,R_1liWWv6i4cXAfvL,,,,,51.908599853516,0.9208984375,anonymous,EN,8.19,8.19,10.451,1,Minister 1,16.031,16.031,17.4,1,Minister 1,Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Female,Support EU Integration,Having an Extramarital Affair,Labour Party,Neutral,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Gender,Female,PM's Position in EU Integration,Neutral,PM's Scandal,Sexual Harassment,PM's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Plagiarism,Conservative Party,Male,Neutral,No Scandal,Conservative Party,Oppose EU Integration
2018-05-30 07:08:12,2018-05-30 07:08:38,IP Address,155.245.28.10,100,25,True,2018-05-30 07:08:38,R_29tE03dqsy2xf4a,,,,,51.908599853516,0.9208984375,anonymous,EN,10.148,10.148,12.127,1,Minister 2,12.277,12.277,12.983,1,Minister 1,Party Affiliation,Liberal Democrats,Gender,Female,Scandal,Plagiarism,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Neutral,PM's Scandal,Plagiarism,Liberal Democrats,Male,Having an Extramarital Affair,Conservative Party,Neutral,Neutral,No Scandal,Party Affiliation,Liberal Democrats,Gender,Female,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,EU Integration,Neutral,PM's Scandal,Plagiarism,Liberal Democrats,Male,Misreporting Funds,Conservative Party,Neutral,Oppose EU Integration,Misreporting Funds
2018-05-30 07:08:23,2018-05-30 07:09:04,IP Address,155.245.28.12,100,41,True,2018-05-30 07:09:04,R_1FskIhot3Az6lwg,,,,,51.908599853516,0.9208984375,anonymous,EN,10.565,10.565,13.255,1,Minister 2,25.987,25.987,27.039,1,Minister 1,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,Having an Extramarital Affair,Gender,Male,EU Integration,Neutral,Conservative Party,Plagiarism,Neutral,Liberal Democrats,No Scandal,Female,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Gender,Male,EU Integration,Oppose EU Integration,Conservative Party,Sexual Harassment,Support EU Integration,Conservative Party,Misreporting Funds,Male,Oppose EU Integration
2018-05-30 07:08:51,2018-05-30 07:09:26,IP Address,155.245.28.8,100,35,True,2018-05-30 07:09:26,R_2QJOiKAwVp6sFmP,,,,,51.908599853516,0.9208984375,anonymous,EN,16.218,16.218,19.919,1,Minister 1,11.958,11.958,13.582,1,Minister 2,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,PM's Scandal,No Scandal,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,Sexual Harassment,Conservative Party,Plagiarism,Conservative Party,Oppose EU Integration,Female,Oppose EU Integration,Scandal,Plagiarism,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,EU Integration,Support EU Integration,Gender,Male,PM's Position in EU Integration,Neutral,Plagiarism,Labour Party,No Scandal,Labour Party,Support EU Integration,Male,Neutral
2018-05-30 07:10:05,2018-05-30 07:10:44,IP Address,155.245.28.4,100,38,True,2018-05-30 07:10:44,R_1jjJqGri8BNh0Sy,,,,,51.908599853516,0.9208984375,anonymous,EN,31.134,31.134,32.654,1,Minister 2,4.221,4.221,5.92,1,Minister 2,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,PM's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Scandal,Misreporting Funds,Male,Support EU Integration,Liberal Democrats,Conservative Party,Having an Extramarital Affair,Neutral,Plagiarism,Gender,Female,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,PM's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Male,Support EU Integration,Liberal Democrats,Conservative Party,Plagiarism,Neutral,Misreporting Funds
2018-05-30 07:10:16,2018-05-30 07:10:55,IP Address,155.245.28.16,100,38,True,2018-05-30 07:10:55,R_3Cqas935cEO9qaR,,,,,51.908599853516,0.9208984375,anonymous,EN,24.229,26.349,28.019,2,Minister 2,9.719,9.719,11.299,1,Minister 1,Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Plagiarism,EU Integration,Neutral,Gender,Female,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Misreporting Funds,Neutral,Having an Extramarital Affair,Support EU Integration,Male,Liberal Democrats,Conservative Party,Scandal,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Plagiarism,Oppose EU Integration,Having an Extramarital Affair,Support EU Integration,Male,Liberal Democrats,Conservative Party
