IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-5,F-1-2-6,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-5,F-2-2-6
155.245.28.15,100,37,TRUE,2018/6/4 05:38,R_3qEh5L7QnThFLP5,,,,,51.90859985,0.920898438,anonymous,EN,0,0,12.66,0,16.822,16.822,17.812,1,Prime Minister 1,5.845,5.845,6.653,1,Prime Minister 1,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Scandal,No Scandal,Gender,Male,Neutral,Conservative Party,Sexual Harassment,Female,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Scandal,Having an Extranarital Affair,Gender,Male,Oppose EU Integration,Conservative Party,Sexual Harassment,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Conservative Party,Plagiarism,Party Affiliation,Labour Party,Minister's Scandal,Having an Extramarital Affair,Conservative Party,Plagiarism
155.245.28.17,100,55,TRUE,2018/6/4 05:38,R_2wsDn9axcYQUMgn,,,,,51.90859985,0.920898438,anonymous,EN,0,0,32.203,0,3.705,10.584,12.419,6,Prime Minister 1,9.237,11.035,11.407,2,Prime Minister 1,Minister's Partisanship,Conservative Party,Scandal,Plagiarism,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Conservative Party,No Scandal,Oppose EU Integration,Conservative Party,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Conservative Party,Having an Extranarital Affair,Neutral,Conservative Party,Gender,Female,Minister's Scandal,Having an Extramarital Affair,Female,Misreporting Funds,Gender,Female,Minister's Scandal,No Scandal,Female,Misreporting Funds
155.245.28.16,100,40,TRUE,2018/6/4 05:38,R_sNYV5plhqvDaQCt,,,,,51.90859985,0.920898438,anonymous,EN,0,0,11.948,0,14.808,14.808,16.655,1,Prime Minister 2,11.149,11.149,11.984,1,Prime Minister 1,Party Affiliation,Conservative Party,EU Integration,Neutral,Scandal,No Scandal,Gender,Male,Conservative Party,Support EU Integration,No Scandal,Male,Party Affiliation,Conservative Party,EU Integration,Neutral,Scandal,Plagiarism,Gender,Female,Conservative Party,Oppose EU Integration,Having an Extranarital Affair,Male,Minister's Scandal,Plagiarism,Minister's Partisanship,Conservative Party,No Scandal,Liberal Democrats,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Plagiarism,Conservative Party
155.245.28.26,100,36,TRUE,2018/6/4 05:38,R_Uo1fQMCVR9K6Yxz,,,,,51.90859985,0.920898438,anonymous,EN,6.397,6.397,8.796,1,14.718,14.718,15.764,1,Prime Minister 2,8.886,8.886,11.305,1,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Gender,Female,No Scandal,Misreporting Funds,Oppose EU Integration,Female,Minister's Scandal,Misreporting Funds,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Gender,Male,Plagiarism,Sexual Harassment,Neutral,Female,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Labour Party,Labour Party,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Conservative Party,Liberal Democrats
155.245.28.18,100,40,TRUE,2018/6/4 05:38,R_22rGAhTbn6vPGqo,,,,,51.90859985,0.920898438,anonymous,EN,0,0,13.287,0,17.953,17.953,19.516,1,Prime Minister 1,6.697,6.697,7.826,1,Prime Minister 1,Minister's Partisanship,Labour Party,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,Conservative Party,Sexual Harassment,Conservative Party,Sexual Harassment,Minister's Partisanship,Conservative Party,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Conservative Party,Plagiarism,Conservative Party,Plagiarism,Gender,Male,EU Integration,Oppose EU Integration,Female,Oppose EU Integration,Gender,Male,EU Integration,Neutral,Female,Oppose EU Integration
155.245.28.30,100,62,TRUE,2018/6/4 05:38,R_1CmAwXkp5fAtWK3,,,,,51.90859985,0.920898438,anonymous,EN,0,0,30.436,0,13.966,13.966,17.238,1,Prime Minister 1,14.15,14.15,15.707,1,Prime Minister 1,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Gender,Female,Scandal,No Scandal,Oppose EU Integration,Labour Party,Male,Sexual Harassment,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Gender,Male,Scandal,Plagiarism,Oppose EU Integration,Labour Party,Female,Plagiarism,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Labour Party,Having an Extramarital Affair,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Labour Party,Misreporting Funds
155.245.28.8,100,53,TRUE,2018/6/4 05:38,R_1TfvI8Fif9ZPv0d,,,,,51.90859985,0.920898438,anonymous,EN,0,0,29.516,0,8.104,8.104,12.798,1,Prime Minister 1,7.353,10.461,12.228,2,Prime Minister 2,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Plagiarism,Gender,Female,Labour Party,Labour Party,Plagiarism,Female,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Gender,Male,Conservative Party,Conservative Party,Misreporting Funds,Female,Minister's Scandal,Misreporting Funds,EU Integration,Support EU Integration,Sexual Harassment,Support EU Integration,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Plagiarism,Oppose EU Integration
155.245.28.28,100,60,TRUE,2018/6/4 05:38,R_cByOcf6ynE4dBC1,,,,,51.90859985,0.920898438,anonymous,EN,0,0,31.114,0,16.174,16.174,23.65,1,Prime Minister 2,5.478,5.478,7.001,1,Prime Minister 2,Scandal,Misreporting Funds,EU Integration,Neutral,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,No Scandal,Neutral,Conservative Party,Having an Extramarital Affair,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Plagiarism,Support EU Integration,Conservative Party,Having an Extramarital Affair,Gender,Female,Minister's Partisanship,Labour Party,Female,Liberal Democrats,Gender,Female,Minister's Partisanship,Conservative Party,Male,Conservative Party
155.245.28.9,100,53,TRUE,2018/6/4 05:38,R_ZIVSXjVzurjrHrP,,,,,51.90859985,0.920898438,anonymous,EN,0,0,7.261,0,5.135,20.437,24.325,15,Prime Minister 1,17.403,22.439,23.019,9,Prime Minister 2,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Having an Extramarital Affair,Labour Party,Support EU Integration,Sexual Harassment,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,Having an Extramarital Affair,Conservative Party,Neutral,Sexual Harassment,Gender,Female,Minister's Partisanship,Conservative Party,Male,Labour Party,Gender,Female,Minister's Partisanship,Conservative Party,Male,Conservative Party
155.245.28.12,100,48,TRUE,2018/6/4 05:38,R_sZmuHl09daCREeB,,,,,51.90859985,0.920898438,anonymous,EN,0,0,23.793,0,14.021,14.021,15.867,1,Prime Minister 1,8.18,8.18,9.25,1,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,EU Integration,Support EU Integration,Gender,Male,Labour Party,Sexual Harassment,Oppose EU Integration,Male,Party Affiliation,Labour Party,Minister's Scandal,No Scandal,EU Integration,Neutral,Gender,Male,Conservative Party,No Scandal,Neutral,Female,Minister's Partisanship,Liberal Democrats,Scandal,Sexual Harassment,Labour Party,Having an Extranarital Affair,Minister's Partisanship,Labour Party,Scandal,Sexual Harassment,Conservative Party,No Scandal
155.245.28.21,100,67,TRUE,2018/6/4 05:38,R_2BwB1pbcFCXv7ur,,,,,51.90859985,0.920898438,anonymous,EN,25.063,25.063,25.789,1,5.326,5.326,10.551,1,Prime Minister 2,23.555,30.914,32.455,2,Prime Minister 2,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Liberal Democrats,Support EU Integration,Conservative Party,Misreporting Funds,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,No Scandal,Liberal Democrats,Support EU Integration,Conservative Party,Having an Extranarital Affair,Gender,Male,Minister's Scandal,Misreporting Funds,Female,Having an Extramarital Affair,Gender,Female,Minister's Scandal,Misreporting Funds,Female,No Scandal
155.245.28.4,100,62,TRUE,2018/6/4 05:39,R_3MmyRYLik9SqiTR,,,,,51.90859985,0.920898438,anonymous,EN,0,0,24.649,0,16.018,16.018,17.132,1,Prime Minister 2,20.539,20.539,21.882,1,Prime Minister 1,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Minister's Scandal,Misreporting Funds,Liberal Democrats,Conservative Party,No Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Liberal Democrats,Conservative Party,No Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Gender,Female,Oppose EU Integration,Female,EU Integration,Support EU Integration,Gender,Female,Oppose EU Integration,Male
155.245.28.27,100,74,TRUE,2018/6/4 05:39,R_32UWNezwZkMMi5m,,,,,51.90859985,0.920898438,anonymous,EN,21.805,23.178,39.563,2,8.459,17.85,20.014,5,Prime Minister 2,13.345,15.253,16.698,2,Prime Minister 2,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Gender,Male,Minister's Partisanship,Labour Party,Sexual Harassment,Conservative Party,Male,Liberal Democrats,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Gender,Female,Minister's Partisanship,Liberal Democrats,Having an Extranarital Affair,Conservative Party,Male,Liberal Democrats,Minister's Scandal,Sexual Harassment,EU Integration,Neutral,Plagiarism,Neutral,Minister's Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Having an Extramarital Affair,Oppose EU Integration
155.245.28.35,100,68,TRUE,2018/6/4 05:39,R_U9NBAwUeRnpgYoN,,,,,51.90859985,0.920898438,anonymous,EN,0,0,37.527,0,16.375,16.375,22.476,1,Prime Minister 2,6.994,6.994,10.734,1,Prime Minister 2,Party Affiliation,Conservative Party,Gender,Male,Scandal,Misreporting Funds,Minister's Scandal,Sexual Harassment,Labour Party,Male,Plagiarism,Sexual Harassment,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,Minister's Scandal,Having an Extramarital Affair,Labour Party,Female,Having an Extranarital Affair,Plagiarism,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Support EU Integration,Labour Party,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Oppose EU Integration,Labour Party
155.245.28.19,100,98,TRUE,2018/6/4 05:39,R_2XcEuCvNBBrKPmi,,,,,51.90859985,0.920898438,anonymous,EN,0,0,28.97,0,31.463,31.463,34.574,1,Prime Minister 2,36.33,36.33,37.68,1,Prime Minister 2,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Female,Minister's Partisanship,Liberal Democrats,Neutral,Labour Party,Male,Labour Party,EU Integration,Neutral,Party Affiliation,Labour Party,Gender,Male,Minister's Partisanship,Labour Party,Oppose EU Integration,Conservative Party,Female,Conservative Party,Minister's Scandal,No Scandal,Scandal,Sexual Harassment,No Scandal,Plagiarism,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Plagiarism,Plagiarism
155.245.28.34,100,80,TRUE,2018/6/4 05:39,R_3O1gJ1aSzuPqfD8,,,,,51.90859985,0.920898438,anonymous,EN,0,0,25.554,0,38.471,38.471,40.764,1,Prime Minister 2,15.496,15.496,17.363,1,Prime Minister 1,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Minister's Partisanship,Conservative Party,Gender,Male,Neutral,Sexual Harassment,Liberal Democrats,Female,EU Integration,Support EU Integration,Scandal,Plagiarism,Minister's Partisanship,Labour Party,Gender,Male,Support EU Integration,Sexual Harassment,Conservative Party,Male,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Sexual Harassment,Conservative Party,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Having an Extramarital Affair,Conservative Party
155.245.28.29,100,65,TRUE,2018/6/4 05:39,R_2D8mTRvN11w38aa,,,,,51.90859985,0.920898438,anonymous,EN,0,0,36.748,0,19.542,19.542,20.731,1,Prime Minister 1,7.94,7.94,9.757,1,Prime Minister 2,Gender,Male,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Minister's Scandal,Misreporting Funds,Male,Liberal Democrats,Support EU Integration,Plagiarism,Gender,Female,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Male,Labour Party,Oppose EU Integration,No Scandal,Scandal,Misreporting Funds,Party Affiliation,Labour Party,Plagiarism,Conservative Party,Scandal,No Scandal,Party Affiliation,Labour Party,No Scandal,Labour Party
155.245.28.10,100,88,TRUE,2018/6/4 05:40,R_1guA1nC3ZsuzcXw,,,,,51.90859985,0.920898438,anonymous,EN,0,0,29.917,0,31.663,31.663,34.147,1,Prime Minister 2,25.27,25.27,26.493,1,Prime Minister 2,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Conservative Party,Neutral,Misreporting Funds,Liberal Democrats,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Labour Party,Support EU Integration,Misreporting Funds,Labour Party,Scandal,Sexual Harassment,Gender,Male,No Scandal,Female,Scandal,No Scandal,Gender,Male,Having an Extranarital Affair,Female
155.245.28.23,100,71,TRUE,2018/6/4 05:41,R_2dsv9pJYO9tJsHx,,,,,51.90859985,0.920898438,anonymous,EN,0,0,10.03,0,40.166,51.524,52.101,3,Prime Minister 1,9.28,9.28,10.81,1,Prime Minister 1,Scandal,No Scandal,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Having an Extranarital Affair,Labour Party,Oppose EU Integration,Labour Party,Scandal,Plagiarism,Party Affiliation,Labour Party,EU Integration,Neutral,Minister's Partisanship,Labour Party,No Scandal,Labour Party,Oppose EU Integration,Labour Party,Gender,Female,Minister's Scandal,Sexual Harassment,Female,Having an Extramarital Affair,Gender,Male,Minister's Scandal,No Scandal,Male,Sexual Harassment
155.245.28.22,100,80,TRUE,2018/6/4 05:41,R_BunrhCkSWaRgrkd,,,,,51.90859985,0.920898438,anonymous,EN,0,0,35.824,0,34.576,34.576,36.196,1,Prime Minister 2,10.49,10.49,11.528,1,Prime Minister 2,Scandal,Plagiarism,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Having an Extranarital Affair,Support EU Integration,Having an Extramarital Affair,Conservative Party,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,No Scandal,Neutral,Sexual Harassment,Labour Party,Gender,Male,Minister's Partisanship,Liberal Democrats,Male,Conservative Party,Gender,Male,Minister's Partisanship,Labour Party,Male,Labour Party
155.245.28.32,100,119,TRUE,2018/6/4 05:41,R_3OelymBgUgaHN61,,,,,51.90859985,0.920898438,anonymous,EN,0,0,39.414,0,18.102,18.102,21.099,1,Prime Minister 2,45.867,45.867,62.834,1,Prime Minister 2,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Minister's Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,No Scandal,Support EU Integration,Having an Extramarital Affair,Labour Party,Scandal,No Scandal,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Sexual Harassment,Neutral,Having an Extramarital Affair,Labour Party,Party Affiliation,Conservative Party,Gender,Female,Labour Party,Male,Party Affiliation,Labour Party,Gender,Female,Labour Party,Female
155.245.28.14,100,121,TRUE,2018/6/4 05:41,R_11bWKxQnB86Cc7H,,,,,51.90859985,0.920898438,anonymous,EN,0,0,83.769,0,17.047,17.047,21.193,1,Prime Minister 1,20.172,20.172,21.797,1,Prime Minister 2,Party Affiliation,Conservative Party,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Labour Party,Sexual Harassment,Neutral,Labour Party,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Minister's Partisanship,Labour Party,Labour Party,Sexual Harassment,Neutral,Labour Party,Gender,Male,Minister's Scandal,Plagiarism,Male,No Scandal,Gender,Male,Minister's Scandal,Misreporting Funds,Male,No Scandal
155.245.28.33,100,75,TRUE,2018/6/4 05:41,R_33jO01TdBtMoRxd,,,,,51.90859985,0.920898438,anonymous,EN,0,0,31.351,0,11.004,11.004,11.961,1,Prime Minister 1,33.734,33.734,34.826,1,Prime Minister 2,Scandal,Misreporting Funds,EU Integration,Neutral,Minister's Scandal,No Scandal,Minister's Partisanship,Conservative Party,Sexual Harassment,Neutral,No Scandal,Labour Party,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,No Scandal,Oppose EU Integration,Misreporting Funds,Labour Party,Party Affiliation,Conservative Party,Gender,Female,Labour Party,Male,Party Affiliation,Conservative Party,Gender,Female,Labour Party,Female
155.245.28.24,100,58,TRUE,2018/6/4 05:41,R_10NUFpLe9ijus6Y,,,,,51.90859985,0.920898438,anonymous,EN,0,0,25.654,0,11.476,11.476,12.734,1,Prime Minister 2,19.976,19.976,21.367,1,Prime Minister 1,Gender,Male,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Minister's Partisanship,Labour Party,Male,No Scandal,Support EU Integration,Labour Party,Gender,Female,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Female,Having an Extranarital Affair,Oppose EU Integration,Labour Party,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Plagiarism,Labour Party,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Plagiarism,Labour Party
155.245.28.2,100,123,TRUE,2018/6/4 05:41,R_2cwrh7hDV5ALMg1,,,,,51.90859985,0.920898438,anonymous,EN,0,0,57.647,0,35.233,35.233,36.265,1,Prime Minister 1,35.003,35.003,35.918,1,Prime Minister 2,Minister's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,Scandal,Plagiarism,Conservative Party,Female,Conservative Party,No Scandal,Minister's Partisanship,Conservative Party,Gender,Female,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Conservative Party,Male,Conservative Party,Having an Extranarital Affair,EU Integration,Neutral,Minister's Scandal,No Scandal,Neutral,No Scandal,EU Integration,Neutral,Minister's Scandal,Plagiarism,Neutral,Misreporting Funds
155.245.28.37,100,45,TRUE,2018/6/4 05:42,R_3iWOBP2D1UDEDyc,,,,,51.90859985,0.920898438,anonymous,EN,0,0,8.395,0,24.65,24.65,26.048,1,Prime Minister 1,10.091,10.091,11.458,1,Prime Minister 2,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Sexual Harassment,Male,Support EU Integration,Labour Party,Having an Extramarital Affair,Gender,Female,EU Integration,Neutral,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,Male,Neutral,Conservative Party,Having an Extramarital Affair,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Plagiarism,Labour Party,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Misreporting Funds,Liberal Democrats
