IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.10,100,28,TRUE,2018/6/4 07:36,R_2w68xkEBl6CYnjs,,,,,51.90859985,0.920898438,anonymous,EN,11.436,11.436,12.794,1,Prime Minister 1,13.035,13.035,15.315,1,Prime Minister 1,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Conservative Party,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Female,Scandal,Plagiarism,Misreporting Funds,Labour Party,Labour Party,Oppose EU Integration,Male,Having an Extranarital Affair,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Gender,Female,Scandal,Plagiarism,Sexual Harassment,Labour Party,Labour Party,Neutral,Male,Misreporting Funds
155.245.28.12,100,30,TRUE,2018/6/4 07:38,R_2EAK428QJBSKw8C,,,,,51.90859985,0.920898438,anonymous,EN,8.906,8.906,14.693,1,Prime Minister 1,14.776,14.776,16.052,1,Prime Minister 1,Party Affiliation,Conservative Party,Gender,Female,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,Scandal,No Scandal,Labour Party,Female,Oppose EU Integration,Labour Party,Having an Extramarital Affair,Having an Extranarital Affair,Party Affiliation,Labour Party,Gender,Male,EU Integration,Neutral,Minister's Partisanship,Labour Party,Minister's Scandal,No Scandal,Scandal,No Scandal,Conservative Party,Female,Oppose EU Integration,Conservative Party,Plagiarism,No Scandal
155.245.28.11,100,44,TRUE,2018/6/4 07:39,R_bDfcWloQ4ca0tfH,,,,,51.90859985,0.920898438,anonymous,EN,13.098,13.098,14.241,1,Prime Minister 1,30.086,30.086,31.619,1,Prime Minister 2,Minister's Scandal,No Scandal,Gender,Male,Scandal,Plagiarism,Party Affiliation,Labour Party,EU Integration,Neutral,Minister's Partisanship,Labour Party,Sexual Harassment,Male,Plagiarism,Labour Party,Oppose EU Integration,Labour Party,Minister's Scandal,Having an Extramarital Affair,Gender,Female,Scandal,Sexual Harassment,Party Affiliation,Labour Party,EU Integration,Neutral,Minister's Partisanship,Labour Party,No Scandal,Male,Sexual Harassment,Conservative Party,Oppose EU Integration,Liberal Democrats
155.245.28.11,100,20,TRUE,2018/6/4 08:04,R_22DHATkRlkYjWL1,,,,,51.90859985,0.920898438,anonymous,EN,8.597,8.597,9.69,1,Prime Minister 2,9.126,9.126,10.186,1,Prime Minister 2,Gender,Female,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Minister's Scandal,Misreporting Funds,Female,Labour Party,Oppose EU Integration,Having an Extranarital Affair,Labour Party,No Scandal,Gender,Male,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Scandal,Plagiarism,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Female,Liberal Democrats,Neutral,Plagiarism,Conservative Party,Sexual Harassment
155.245.28.4,100,24,TRUE,2018/6/4 08:06,R_tRhURuun7yMZwIx,,,,,51.90859985,0.920898438,anonymous,EN,6.429,6.429,7.634,1,Prime Minister 1,15.828,15.828,16.662,1,Prime Minister 2,Scandal,No Scandal,EU Integration,Support EU Integration,Minister's Scandal,No Scandal,Minister's Partisanship,Liberal Democrats,Gender,Female,Party Affiliation,Conservative Party,Misreporting Funds,Neutral,Misreporting Funds,Conservative Party,Male,Conservative Party,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Gender,Female,Party Affiliation,Labour Party,Sexual Harassment,Neutral,Sexual Harassment,Labour Party,Female,Labour Party
155.245.28.8,100,21,TRUE,2018/6/4 08:09,R_p4cESS9rwmW7nR7,,,,,51.90859985,0.920898438,anonymous,EN,7.619,7.619,8.471,1,Prime Minister 2,9.749,10.311,11.48,2,Prime Minister 2,Minister's Scandal,Sexual Harassment,Gender,Male,Scandal,Plagiarism,EU Integration,Support EU Integration,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,No Scandal,Female,Misreporting Funds,Support EU Integration,Conservative Party,Conservative Party,Minister's Scandal,No Scandal,Gender,Male,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Sexual Harassment,Female,No Scandal,Oppose EU Integration,Conservative Party,Conservative Party
155.245.28.2,100,12,TRUE,2018/6/4 08:33,R_3kc5dsjjC3RTP6q,,,,,51.90859985,0.920898438,anonymous,EN,5.522,5.522,6.145,1,Prime Minister 1,4.315,4.315,5.12,1,Prime Minister 1,Party Affiliation,Labour Party,Gender,Female,Minister's Scandal,Plagiarism,EU Integration,Neutral,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Conservative Party,Male,Sexual Harassment,Support EU Integration,Having an Extranarital Affair,Conservative Party,Party Affiliation,Labour Party,Gender,Female,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Conservative Party,Male,No Scandal,Neutral,Having an Extranarital Affair,Liberal Democrats
155.245.28.10,100,5,TRUE,2018/6/4 08:34,R_3NKAMOv4gTGFr5t,,,,,51.90859985,0.920898438,anonymous,EN,1.408,1.408,2.438,1,Prime Minister 1,0.372,0.372,1.22,1,Prime Minister 1,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Scandal,No Scandal,Minister's Partisanship,Labour Party,Gender,Female,Party Affiliation,Labour Party,Misreporting Funds,Oppose EU Integration,Plagiarism,Conservative Party,Female,Conservative Party,Minister's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Gender,Female,Party Affiliation,Conservative Party,Having an Extramarital Affair,Support EU Integration,Plagiarism,Liberal Democrats,Female,Conservative Party
155.245.28.11,100,29,TRUE,2018/6/4 08:36,R_4SbNfuqYrxVah0Z,,,,,51.90859985,0.920898438,anonymous,EN,13.604,17.043,18.421,2,Prime Minister 1,10.474,10.474,11.413,1,Prime Minister 2,EU Integration,Oppose EU Integration,Gender,Female,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Minister's Scandal,No Scandal,Minister's Partisanship,Conservative Party,Oppose EU Integration,Male,Conservative Party,Sexual Harassment,No Scandal,Conservative Party,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Minister's Scandal,Plagiarism,Minister's Partisanship,Labour Party,Oppose EU Integration,Female,Conservative Party,No Scandal,Plagiarism,Liberal Democrats
155.245.28.17,100,27,TRUE,2018/6/4 08:36,R_85JEGAvkQEMZvQR,,,,,51.90859985,0.920898438,anonymous,EN,8.036,8.036,9.287,1,Prime Minister 2,15.667,15.667,18.174,1,Prime Minister 1,Minister's Scandal,Sexual Harassment,Gender,Male,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Having an Extranarital Affair,Having an Extramarital Affair,Female,Liberal Democrats,Support EU Integration,Conservative Party,No Scandal,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Minister's Partisanship,Labour Party,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,No Scandal,No Scandal,Male,Labour Party,Oppose EU Integration,Labour Party,Having an Extranarital Affair
155.245.28.4,100,30,TRUE,2018/6/4 08:37,R_2dpgqk8tDb72C8c,,,,,51.90859985,0.920898438,anonymous,EN,13.052,13.052,14.184,1,Prime Minister 2,14.777,14.777,15.875,1,Prime Minister 1,EU Integration,Oppose EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Having an Extramarital Affair,Scandal,Plagiarism,Gender,Female,Party Affiliation,Conservative Party,Support EU Integration,Conservative Party,Plagiarism,Misreporting Funds,Male,Conservative Party,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,No Scandal,Scandal,Sexual Harassment,Gender,Male,Party Affiliation,Conservative Party,Support EU Integration,Labour Party,Misreporting Funds,Misreporting Funds,Male,Labour Party
155.245.28.15,100,31,TRUE,2018/6/4 08:37,R_3PBNXvHRWarj3GD,,,,,51.90859985,0.920898438,anonymous,EN,14.085,14.085,15.107,1,Prime Minister 1,15.645,15.645,16.609,1,Prime Minister 1,Gender,Female,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Minister's Scandal,Plagiarism,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Male,Oppose EU Integration,Labour Party,Misreporting Funds,Misreporting Funds,Labour Party,Gender,Male,EU Integration,Support EU Integration,Minister's Partisanship,Liberal Democrats,Minister's Scandal,No Scandal,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Male,Oppose EU Integration,Labour Party,Misreporting Funds,Misreporting Funds,Labour Party
155.245.28.12,100,17,TRUE,2018/6/4 08:37,R_1r1hNzoWA4R9eUV,,,,,51.90859985,0.920898438,anonymous,EN,6.056,6.056,6.842,1,Prime Minister 1,9.407,9.407,10.391,1,Prime Minister 2,Party Affiliation,Labour Party,Scandal,No Scandal,Minister's Partisanship,Labour Party,Gender,Male,EU Integration,Support EU Integration,Minister's Scandal,Having an Extramarital Affair,Conservative Party,Misreporting Funds,Liberal Democrats,Female,Support EU Integration,Misreporting Funds,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Gender,Female,EU Integration,Oppose EU Integration,Minister's Scandal,Misreporting Funds,Conservative Party,Misreporting Funds,Liberal Democrats,Female,Oppose EU Integration,Having an Extramarital Affair
155.245.28.14,100,51,TRUE,2018/6/4 08:39,R_1LOqjyFWs0vJO8E,,,,,51.90859985,0.920898438,anonymous,EN,38.176,38.176,43.25,1,Prime Minister 1,7.373,8.043,9.096,2,Prime Minister 2,Minister's Scandal,Plagiarism,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Having an Extramarital Affair,Oppose EU Integration,Plagiarism,Conservative Party,Liberal Democrats,Female,Minister's Scandal,Plagiarism,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Female,No Scandal,Neutral,Misreporting Funds,Labour Party,Labour Party,Male
155.245.28.8,100,67,TRUE,2018/6/4 08:40,R_12scIOwL5s82RfG,,,,,51.90859985,0.920898438,anonymous,EN,30.195,30.874,31.248,2,Prime Minister 1,38.274,38.274,39.25,1,Prime Minister 1,Minister's Scandal,Having an Extramarital Affair,EU Integration,Neutral,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Gender,Female,No Scandal,Oppose EU Integration,Liberal Democrats,Conservative Party,Misreporting Funds,Female,Minister's Scandal,No Scandal,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Scandal,No Scandal,Gender,Male,Having an Extramarital Affair,Oppose EU Integration,Conservative Party,Conservative Party,Having an Extranarital Affair,Male
155.245.28.9,100,35,TRUE,2018/6/4 08:40,R_1OPptoQ6rf9VjPa,,,,,51.90859985,0.920898438,anonymous,EN,20.13,20.13,21.068,1,Prime Minister 2,0.634,12.931,14.088,5,Prime Minister 2,Minister's Scandal,Misreporting Funds,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Gender,Female,EU Integration,Neutral,Having an Extramarital Affair,Conservative Party,Plagiarism,Conservative Party,Female,Support EU Integration,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,Gender,Female,EU Integration,Oppose EU Integration,Sexual Harassment,Conservative Party,No Scandal,Conservative Party,Female,Support EU Integration
155.245.28.13,100,52,TRUE,2018/6/4 08:40,R_1rl9TwqLH3HTSrT,,,,,51.90859985,0.920898438,anonymous,EN,18.255,18.255,19.288,1,Prime Minister 1,33.612,33.612,34.773,1,Prime Minister 2,Minister's Partisanship,Labour Party,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Minister's Scandal,Misreporting Funds,Gender,Male,Scandal,Sexual Harassment,Liberal Democrats,Oppose EU Integration,Conservative Party,Sexual Harassment,Male,Sexual Harassment,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Gender,Male,Scandal,Sexual Harassment,Labour Party,Oppose EU Integration,Labour Party,Having an Extramarital Affair,Female,Misreporting Funds
