IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6
155.245.28.16,100,30,TRUE,2018/5/30 07:08,R_3k4Ei6IORSo8Tk5,,,,,51.90859985,0.920898438,anonymous,EN,16.27,16.27,17.22,1,Prime Minister 2,11.768,11.768,12.854,1,Prime Minister 1,Party Affiliation,Conservative Party,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Liberal Democrats,Scandal,Plagiarism,Gender,Female,Labour Party,Support EU Integration,Misreporting Funds,Labour Party,No Scandal,Male,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Labour Party,Scandal,Plagiarism,Gender,Female,Labour Party,Support EU Integration,Sexual Harassment,Labour Party,Having an Extranarital Affair,Female
155.245.28.4,100,79,TRUE,2018/5/30 07:08,R_20VaEiRx84SQ4DT,,,,,51.90859985,0.920898438,anonymous,EN,42.809,52.968,67.602,3,Prime Minister 1,6.265,6.265,15.33,1,Prime Minister 2,Gender,Female,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Party Affiliation,Conservative Party,Female,No Scandal,Misreporting Funds,Liberal Democrats,Oppose EU Integration,Conservative Party,Gender,Male,Minister's Scandal,Plagiarism,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Male,No Scandal,Having an Extranarital Affair,Labour Party,Support EU Integration,Labour Party
155.245.28.9,100,67,TRUE,2018/5/30 07:08,R_2wmGBHpL6ywbow1,,,,,51.90859985,0.920898438,anonymous,EN,32.198,32.198,33.168,1,Prime Minister 2,35.59,35.59,37.045,1,Prime Minister 1,EU Integration,Neutral,Scandal,Having an Extranarital Affair,Minister's Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,Oppose EU Integration,Having an Extranarital Affair,Sexual Harassment,Liberal Democrats,Female,Conservative Party,EU Integration,Support EU Integration,Scandal,Having an Extranarital Affair,Minister's Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Gender,Female,Party Affiliation,Conservative Party,Oppose EU Integration,Sexual Harassment,Plagiarism,Liberal Democrats,Male,Conservative Party
155.245.28.17,100,47,TRUE,2018/5/30 07:08,R_25F8MnKjIZLjGwH,,,,,51.90859985,0.920898438,anonymous,EN,21.461,21.461,22.833,1,Prime Minister 1,23.87,23.87,25.297,1,Prime Minister 2,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,EU Integration,Neutral,Gender,Female,Scandal,Plagiarism,Minister's Partisanship,Conservative Party,Labour Party,Misreporting Funds,Support EU Integration,Male,Plagiarism,Labour Party,Party Affiliation,Labour Party,Minister's Scandal,Plagiarism,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Misreporting Funds,Minister's Partisanship,Labour Party,Conservative Party,Having an Extramarital Affair,Support EU Integration,Female,Having an Extranarital Affair,Liberal Democrats
155.245.28.10,100,28,TRUE,2018/5/30 08:03,R_1is0k648lNlLKd6,,,,,51.90859985,0.920898438,anonymous,EN,13.205,13.205,16.534,1,Prime Minister 1,10.624,10.624,12.275,1,Prime Minister 1,EU Integration,Neutral,Party Affiliation,Labour Party,Scandal,Having an Extranarital Affair,Gender,Male,Minister's Partisanship,Labour Party,Minister's Scandal,Misreporting Funds,Neutral,Conservative Party,Sexual Harassment,Male,Liberal Democrats,No Scandal,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Gender,Female,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Plagiarism,Oppose EU Integration,Labour Party,Sexual Harassment,Male,Labour Party,Having an Extramarital Affair
155.245.28.2,100,31,TRUE,2018/5/30 08:03,R_1JJdne9LfXKUt1h,,,,,51.90859985,0.920898438,anonymous,EN,17.338,17.338,19.683,1,Prime Minister 1,10.222,10.222,11.878,1,Prime Minister 1,EU Integration,Neutral,Gender,Female,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Scandal,Misreporting Funds,Minister's Scandal,No Scandal,Support EU Integration,Female,Labour Party,Labour Party,Misreporting Funds,No Scandal,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Scandal,No Scandal,Minister's Scandal,Having an Extramarital Affair,Oppose EU Integration,Female,Conservative Party,Liberal Democrats,Sexual Harassment,Misreporting Funds
155.245.28.9,100,30,TRUE,2018/5/30 08:06,R_6X4s8HJR8ca833X,,,,,51.90859985,0.920898438,anonymous,EN,15.282,15.282,16.909,1,Prime Minister 2,12.211,12.211,13.452,1,Prime Minister 1,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Scandal,Having an Extranarital Affair,Minister's Partisanship,Liberal Democrats,Support EU Integration,Female,Labour Party,No Scandal,Plagiarism,Labour Party,EU Integration,Neutral,Gender,Female,Party Affiliation,Conservative Party,Minister's Scandal,No Scandal,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Support EU Integration,Female,Conservative Party,Sexual Harassment,No Scandal,Liberal Democrats
155.245.28.8,100,15,TRUE,2018/5/30 08:32,R_3GfSORVkOFLhVhi,,,,,51.90859985,0.920898438,anonymous,EN,8.191,8.191,9.074,1,Prime Minister 2,5.289,5.289,6.106,1,Prime Minister 1,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Scandal,Having an Extranarital Affair,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Gender,Female,Labour Party,No Scandal,Having an Extranarital Affair,Neutral,Labour Party,Male,Party Affiliation,Conservative Party,Minister's Scandal,Misreporting Funds,Scandal,Having an Extranarital Affair,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Gender,Female,Labour Party,Sexual Harassment,Plagiarism,Support EU Integration,Labour Party,Female
155.245.28.2,100,24,TRUE,2018/5/30 08:33,R_C1STXas5tWPO3lv,,,,,51.90859985,0.920898438,anonymous,EN,15.882,15.882,17.034,1,Prime Minister 2,3.915,3.915,6.871,1,Prime Minister 1,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,EU Integration,Neutral,Minister's Scandal,Misreporting Funds,Gender,Female,Minister's Partisanship,Liberal Democrats,No Scandal,Labour Party,Oppose EU Integration,Misreporting Funds,Female,Labour Party,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,EU Integration,Neutral,Minister's Scandal,Plagiarism,Gender,Male,Minister's Partisanship,Conservative Party,Sexual Harassment,Conservative Party,Neutral,Having an Extramarital Affair,Male,Liberal Democrats
155.245.28.10,100,19,TRUE,2018/5/30 08:33,R_3KDtSd0vjKjwMEM,,,,,51.90859985,0.920898438,anonymous,EN,11.838,11.838,12.613,1,Prime Minister 2,4.842,4.842,6.098,1,Prime Minister 1,Minister's Scandal,No Scandal,EU Integration,Oppose EU Integration,Minister's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Misreporting Funds,Neutral,Labour Party,Female,Labour Party,Plagiarism,Minister's Scandal,No Scandal,EU Integration,Support EU Integration,Minister's Partisanship,Conservative Party,Gender,Female,Party Affiliation,Conservative Party,Scandal,No Scandal,No Scandal,Support EU Integration,Conservative Party,Male,Conservative Party,Having an Extranarital Affair
155.245.28.4,100,31,TRUE,2018/5/30 08:34,R_1DtKSHENuaWEHXF,,,,,51.90859985,0.920898438,anonymous,EN,18.645,18.645,19.693,1,Prime Minister 1,11.288,11.288,12.253,1,Prime Minister 2,Scandal,No Scandal,EU Integration,Support EU Integration,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,No Scandal,Support EU Integration,Sexual Harassment,Conservative Party,Conservative Party,Female,Scandal,Misreporting Funds,EU Integration,Neutral,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Female,Misreporting Funds,Neutral,Having an Extramarital Affair,Labour Party,Labour Party,Male
155.245.28.12,100,27,TRUE,2018/5/30 08:35,R_3qEx64SKd4UusmY,,,,,51.90859985,0.920898438,anonymous,EN,17.417,17.417,18.914,1,Prime Minister 1,6.712,6.712,8.737,1,Prime Minister 1,EU Integration,Oppose EU Integration,Minister's Partisanship,Conservative Party,Scandal,Having an Extranarital Affair,Minister's Scandal,Plagiarism,Gender,Male,Party Affiliation,Conservative Party,Oppose EU Integration,Conservative Party,Sexual Harassment,No Scandal,Male,Conservative Party,EU Integration,Neutral,Minister's Partisanship,Conservative Party,Scandal,Misreporting Funds,Minister's Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Conservative Party,Oppose EU Integration,Liberal Democrats,Having an Extranarital Affair,Plagiarism,Female,Conservative Party
155.245.28.2,100,48,TRUE,2018/5/30 09:05,R_21yOf1Wr7GwySeA,,,,,51.90859985,0.920898438,anonymous,EN,19.867,19.867,22.418,1,Prime Minister 2,26.002,26.002,27.014,1,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,Scandal,No Scandal,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Labour Party,Labour Party,Male,Misreporting Funds,Neutral,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Liberal Democrats,Conservative Party,Male,Sexual Harassment,Support EU Integration,Misreporting Funds
155.245.28.9,100,18,TRUE,2018/5/30 09:05,R_3Rl3gbW6Ix4ViAp,,,,,51.90859985,0.920898438,anonymous,EN,6.417,6.417,7.824,1,Prime Minister 1,3.575,6.71,10.039,2,Prime Minister 1,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Minister's Scandal,No Scandal,Party Affiliation,Conservative Party,Gender,Male,Scandal,Misreporting Funds,Conservative Party,Oppose EU Integration,Sexual Harassment,Conservative Party,Female,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Gender,Male,Scandal,Misreporting Funds,Labour Party,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Male,Sexual Harassment
155.245.28.8,100,37,TRUE,2018/5/30 09:05,R_PYj5rJUD3cA5FRf,,,,,51.90859985,0.920898438,anonymous,EN,19.091,19.091,21.138,1,Prime Minister 1,4.441,15.06,16.636,3,Prime Minister 1,Minister's Scandal,Plagiarism,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Scandal,Sexual Harassment,EU Integration,Neutral,Having an Extramarital Affair,Conservative Party,Liberal Democrats,Female,Misreporting Funds,Neutral,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Male,Scandal,No Scandal,EU Integration,Oppose EU Integration,Having an Extramarital Affair,Conservative Party,Conservative Party,Female,Misreporting Funds,Oppose EU Integration
155.245.28.8,100,22,TRUE,2018/5/30 10:03,R_Ao37BMoj0zYWEzT,,,,,51.90859985,0.920898438,anonymous,EN,8.308,8.308,11.655,1,Prime Minister 1,8.648,8.648,9.956,1,Prime Minister 1,Minister's Partisanship,Liberal Democrats,Gender,Female,Minister's Scandal,Plagiarism,EU Integration,Support EU Integration,Scandal,Plagiarism,Party Affiliation,Conservative Party,Liberal Democrats,Male,Misreporting Funds,Neutral,Plagiarism,Conservative Party,Minister's Partisanship,Conservative Party,Gender,Female,Minister's Scandal,Misreporting Funds,EU Integration,Neutral,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Conservative Party,Female,Sexual Harassment,Oppose EU Integration,No Scandal,Conservative Party
155.245.28.4,100,16,TRUE,2018/5/30 10:05,R_2BhcPGgI1YbtpzQ,,,,,51.90859985,0.920898438,anonymous,EN,9.757,9.757,11.376,1,Prime Minister 1,3.667,3.667,4.737,1,Prime Minister 1,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Party Affiliation,Labour Party,Gender,Male,Neutral,Plagiarism,Misreporting Funds,Labour Party,Labour Party,Male,EU Integration,Support EU Integration,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Minister's Partisanship,Liberal Democrats,Party Affiliation,Conservative Party,Gender,Male,Neutral,Misreporting Funds,Plagiarism,Conservative Party,Conservative Party,Male
155.245.28.2,100,17,TRUE,2018/5/30 10:11,R_3NR32A0lv8znm4T,,,,,51.90859985,0.920898438,anonymous,EN,5.907,5.907,7.176,1,Prime Minister 2,7.993,7.993,9.493,1,Prime Minister 1,Minister's Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Scandal,Having an Extranarital Affair,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Gender,Female,No Scandal,Support EU Integration,No Scandal,Labour Party,Labour Party,Female,Minister's Scandal,Misreporting Funds,EU Integration,Support EU Integration,Scandal,No Scandal,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Gender,Female,Misreporting Funds,Oppose EU Integration,Plagiarism,Labour Party,Labour Party,Female
155.245.28.13,100,26,TRUE,2018/6/4 05:36,R_2zDgk9dossEmBBa,,,,,51.90859985,0.920898438,anonymous,EN,17.093,17.093,18.47,1,Prime Minister 1,7.038,7.038,8.444,1,Prime Minister 1,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Oppose EU Integration,Female,Conservative Party,Liberal Democrats,Misreporting Funds,Plagiarism,EU Integration,Neutral,Gender,Female,Party Affiliation,Conservative Party,Minister's Partisanship,Conservative Party,Minister's Scandal,No Scandal,Scandal,No Scandal,Support EU Integration,Female,Conservative Party,Liberal Democrats,No Scandal,Plagiarism
155.245.28.31,100,24,TRUE,2018/6/4 05:36,R_2bZehVFNu56Y3rQ,,,,,51.90859985,0.920898438,anonymous,EN,5.989,8.6,9.016,3,Prime Minister 2,11.789,14.809,15.048,5,Prime Minister 1,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Having an Extramarital Affair,Minister's Partisanship,Liberal Democrats,EU Integration,Support EU Integration,Scandal,Sexual Harassment,Male,Conservative Party,Having an Extramarital Affair,Conservative Party,Neutral,No Scandal,Gender,Male,Party Affiliation,Conservative Party,Minister's Scandal,Plagiarism,Minister's Partisanship,Conservative Party,EU Integration,Oppose EU Integration,Scandal,No Scandal,Female,Conservative Party,Plagiarism,Conservative Party,Support EU Integration,Misreporting Funds
155.245.28.11,100,23,TRUE,2018/6/4 05:38,R_ClejiTJQhLXdcTT,,,,,51.90859985,0.920898438,anonymous,EN,4.643,4.643,5.526,1,Prime Minister 2,16.119,16.119,17.18,1,Prime Minister 1,Gender,Female,Scandal,Sexual Harassment,Minister's Partisanship,Liberal Democrats,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Male,No Scandal,Labour Party,Oppose EU Integration,Having an Extramarital Affair,Labour Party,Gender,Male,Scandal,Sexual Harassment,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Male,Having an Extranarital Affair,Liberal Democrats,Neutral,Sexual Harassment,Conservative Party
155.245.28.15,100,14,TRUE,2018/6/4 05:38,R_12PRVy770BDnrlk,,,,,51.90859985,0.920898438,anonymous,EN,5.56,5.56,6.907,1,Prime Minister 2,5.606,5.606,6.579,1,Prime Minister 2,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Labour Party,Minister's Partisanship,Labour Party,Minister's Scandal,Sexual Harassment,Scandal,Plagiarism,Support EU Integration,Male,Conservative Party,Conservative Party,Misreporting Funds,Having an Extranarital Affair,EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Conservative Party,Minister's Partisanship,Liberal Democrats,Minister's Scandal,Sexual Harassment,Scandal,Sexual Harassment,Neutral,Male,Conservative Party,Liberal Democrats,No Scandal,Having an Extranarital Affair
155.245.28.20,100,28,TRUE,2018/6/4 05:38,R_1MVYZceXK8eBsNV,,,,,51.90859985,0.920898438,anonymous,EN,9.581,9.581,12.534,1,Prime Minister 1,14.939,14.939,16.171,1,Prime Minister 2,Minister's Scandal,Having an Extramarital Affair,Party Affiliation,Labour Party,Scandal,No Scandal,Minister's Partisanship,Labour Party,Gender,Female,EU Integration,Support EU Integration,Having an Extramarital Affair,Labour Party,No Scandal,Labour Party,Male,Neutral,Minister's Scandal,Sexual Harassment,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Minister's Partisanship,Labour Party,Gender,Female,EU Integration,Neutral,Sexual Harassment,Conservative Party,Misreporting Funds,Conservative Party,Male,Support EU Integration
155.245.28.16,100,24,TRUE,2018/6/4 05:38,R_3KxvQVeQVO18N9G,,,,,51.90859985,0.920898438,anonymous,EN,11.76,11.76,16.082,1,Prime Minister 1,3.565,7.056,8.029,3,Prime Minister 2,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Gender,Male,Minister's Partisanship,Liberal Democrats,EU Integration,Oppose EU Integration,Minister's Scandal,No Scandal,Conservative Party,Having an Extranarital Affair,Male,Conservative Party,Support EU Integration,Plagiarism,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Gender,Male,Minister's Partisanship,Conservative Party,EU Integration,Neutral,Minister's Scandal,Sexual Harassment,Labour Party,Plagiarism,Male,Labour Party,Neutral,No Scandal
155.245.28.17,100,38,TRUE,2018/6/4 05:38,R_2X597xAxHkMBi6J,,,,,51.90859985,0.920898438,anonymous,EN,21.963,21.963,22.858,1,Prime Minister 1,14.901,15.563,15.947,2,Prime Minister 2,Party Affiliation,Conservative Party,Gender,Male,Minister's Partisanship,Liberal Democrats,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Minister's Scandal,Sexual Harassment,Labour Party,Male,Labour Party,Sexual Harassment,Neutral,Sexual Harassment,Party Affiliation,Labour Party,Gender,Male,Minister's Partisanship,Labour Party,Scandal,Sexual Harassment,EU Integration,Neutral,Minister's Scandal,No Scandal,Conservative Party,Female,Liberal Democrats,Sexual Harassment,Support EU Integration,Sexual Harassment
